2.463155279741562591e-07,4.352827760449347458e-04,1.688893660508203141e+02
2.652836867587837418e-07,4.028916058483062042e-04,1.680730594278760464e+02
2.653683718537506267e-07,2.135764740013396600e-04,1.695004617752730383e+02
2.683999218347082730e-07,4.586855323892684029e-05,1.680984746001147414e+02
2.646362878632846477e-07,1.910284995835820918e-04,1.703779098052677909e+02
2.588433359287591674e-07,3.127798217925894988e-04,1.706809734609507814e+02
2.457015522468470547e-07,2.155548804031749677e-04,1.753194572140722585e+02
2.469015835151396494e-07,1.060472286131193981e-04,1.742890598100369175e+02
2.463590082265124309e-07,-4.864360009207593211e-04,1.748279033612130604e+02
2.476407751655499606e-07,-8.246060080790756832e-04,1.788991700463791972e+02
2.557619495994243961e-07,-9.107635708430957553e-04,1.789664131651306604e+02
2.254292992363653637e-07,-7.718875490820127855e-04,1.858329199239386753e+02
2.604381252035388369e-07,-9.176516321759613324e-04,1.749830055222294334e+02
2.571375398883523837e-07,-7.975507621445120576e-04,1.801488918079892301e+02
2.653166414728916528e-07,-9.274042841059293744e-04,1.805130799428726505e+02
2.296430817568458981e-07,-8.923455015612954348e-04,1.957471337988608866e+02
2.249484592895458593e-07,-5.433404272247871350e-04,1.947416915029178597e+02
2.280145300842379921e-07,-8.657239741067424173e-04,1.863198698971006877e+02
2.350007474453741421e-07,-6.446239970172478254e-04,1.911090636044072255e+02
2.001295225980067886e-07,7.521828121455235777e-04,2.516315345907566439e+02
2.126184875245598262e-07,8.735880837771528703e-04,2.572230929280484020e+02
2.013379188587106924e-07,8.307656895533766569e-04,2.587580583725539896e+02
1.885018792959666928e-07,7.228798679097478159e-04,2.733809431964232317e+02
1.936045488918736741e-07,7.754053707335332351e-04,2.685180924239232922e+02
1.730133518152163961e-07,6.319746506812439022e-04,2.814555601933504931e+02
1.766756264121056228e-07,5.699436644262046488e-04,2.806279203008871264e+02
1.572228234212656929e-07,7.475450968228130721e-04,2.814657499985430604e+02
1.457300277169350267e-07,9.143185083841089090e-04,2.881305383584211768e+02
1.495450557825174861e-07,1.204191306777068230e-03,2.889837387975663887e+02
1.410718004540584932e-07,8.785413926664837909e-04,2.935419089513604263e+02
1.187888788486828350e-07,1.362722245973531929e-03,3.052122203734730874e+02
1.259136582536802816e-07,1.027747910921842592e-03,2.975859879974353817e+02
9.244524935293482774e-08,1.306901249809643744e-03,3.093484470541416158e+02
