file,replicate,time,border_l,border_r,offset_l,offset_r,displacement,zoom
jt305_071.datx,B,10.4486111111111,11381,32712,0,0.2,10334,50
jt305_074.datx,B,11.0197222222222,11337,32730,0,0.4,10303,50
jt305_077.datx,B,11.5908333333333,11299,32768,0,0,10265,50
jt305_080.datx,B,12.1619444444444,11263,32798,0,0.6,10232,50
jt305_083.datx,B,12.7325,11228,32848,0,0,10190,50
jt305_086.datx,B,13.3030555555556,11190,32894,0,0,10148,50
jt305_089.datx,B,13.8747222222222,11155,32946,0,0,10104,50
jt305_092.datx,B,14.4702777777778,11096,32994,0,0,10051,50
jt305_095.datx,B,15.0419444444444,11055,33052,0,0,10001,50
jt305_098.datx,B,15.6141666666667,10988,33107,0,0,9940,50
jt305_101.datx,B,16.1841666666667,10927,33170,0,0,9878,50
jt305_104.datx,B,16.7563888888889,10858,33232,0,0,9813,50
jt305_107.datx,B,17.3286111111111,10790,33302,0,0,9744,50
jt305_110.datx,B,17.9002777777778,10714,33374,0,0,9670,50
jt305_113.datx,B,18.4719444444444,10634,33454,0,0,9590,50
jt305_116.datx,B,19.0436111111111,10552,33546,0,0,9503,50
jt305_119.datx,B,19.6141666666667,10450,33620,0,0,9415,50
jt305_122.datx,B,20.1863888888889,10359,33703,0,0,9328,50
jt305_125.datx,B,20.7597222222222,10267,33791,0.5,0.2,9238,50
jt305_128.datx,B,21.3313888888889,10185,33881,0,0,9152,50
jt305_131.datx,B,21.9030555555556,10104,33976,0,0,9064,50
jt305_134.datx,B,22.4747222222222,10018,34086,0,0,8966,50
jt305_137.datx,B,23.0452777777778,9928,34179,0,0,8874,50
jt305_140.datx,B,23.6169444444444,9840,34298,0.3,0,8771,50
jt305_143.datx,B,24.1886111111111,9759,34395,0,0,8682,50
jt305_146.datx,B,24.7602777777778,9693,34480,0,0,8606,50
jt305_149.datx,B,25.3319444444444,9621,34597,6,0,8512,50
jt305_152.datx,B,25.9041666666667,9543,34684,0,0,8429,50
jt305_155.datx,B,26.4736111111111,9433,34771,0.5,0,8331,50
jt305_158.datx,B,27.0452777777778,9351,34864,0,0,8243,50
jt305_161.datx,B,27.6202777777778,9260,34899,1,0,8180,50
jt305_164.datx,B,28.1925,9148,34995,0,0,8076,50
jt305_167.datx,B,28.7652777777778,9053,35042,1,0,8005,50
jt305_170.datx,B,29.3375,8959,35164,2,1,7897,50
jt305_173.datx,B,29.9080555555556,8872,35197,0,0,7837,50
jt305_176.datx,B,30.4802777777778,8780,35288,0,0,7746,50
jt305_179.datx,B,31.0530555555556,8714,35368,0,0,7673,50
jt305_182.datx,B,31.6869444444444,8616,35448,1,0,7584,50
jt305_185.datx,B,32.3530555555556,8529,35566,0,0,7481,50
jt305_188.datx,B,33.0141666666667,8432,35649,0,0,7391,50
jt305_191.datx,B,33.6741666666667,8346,35698,7,1.5,7324,50
jt305_194.datx,B,34.3358333333333,8240,35841,3,3,7199,50
jt305_197.datx,B,34.9975,8125,35958,8,8,7083,50
jt305_200.datx,B,35.6586111111111,8044,36136,0,0,6954,50
jt305_203.datx,B,36.3197222222222,7946,36150,0,0,6898,50
jt305_206.datx,B,36.9808333333333,7862,36271,2,0,6795,50
jt305_209.datx,B,37.6419444444444,7754,36303,2,0,6725,50
jt305_212.datx,B,38.3041666666667,7649,36423,2,0,6613,50
jt305_215.datx,B,38.9658333333333,7600,36932,8,-11,6334,50
jt305_218.datx,B,39.6280555555556,7473,36597,6,0,6438,50
jt305_221.datx,B,40.2902777777778,7379,36673,11,1,6353,50
jt305_224.datx,B,40.9519444444444,7277,36796,-1,-1,6240,50
jt305_227.datx,B,41.6119444444445,7202,36963,3,3,6119,50
jt305_230.datx,B,42.2741666666667,7091,37025,0,0,6033,50
jt305_233.datx,B,42.8775,6997,37060,2,2,5968,50
jt305_236.datx,B,43.5819444444445,6907,37087,6,5,5910,50
jt305_239.datx,B,44.2452777777778,6810,37225,0,0,5792,50
jt305_242.datx,B,44.9080555555556,6711,37346,0,0,5682,50
jt305_245.datx,B,45.5686111111111,6619,37362,5,0,5628,50
jt305_248.datx,B,46.2597222222222,8280,39224,3,0,5528,50
jt305_251.datx,B,46.9608333333333,8184,39286,-3,-3,5449,50
jt305_254.datx,B,47.6619444444444,8100,39388,0,0,5356,50
jt305_257.datx,B,48.3619444444445,8016,39490,0,0,5263,50
jt305_260.datx,B,49.0630555555556,7932,39598,0,2,5167,50
jt305_263.datx,B,49.7652777777778,7844,39677,0,-4,5083,50
jt305_266.datx,B,50.5025,7755,39769,1,1,4993,50
jt305_269.datx,B,51.2502777777778,7643,39872,0,0,4885,50
jt305_272.datx,B,51.9975,7546,40010,0,0,4768,50
jt305_275.datx,B,52.7463888888889,7423,40105,0,0,4659,50
jt305_278.datx,B,53.4969444444444,7277,40195,4,4,4541,50
jt305_281.datx,B,54.5436111111111,7129,40374,0,2,4377,50
jt305_284.datx,B,55.4391666666667,8706,42229,0,0,4238,50
jt305_287.datx,B,56.3619444444444,8580,42339,0,0,4120,50
jt305_290.datx,B,57.2841666666667,8471,42485,0,0,3993,50
jt305_293.datx,B,58.2075,8360,42640,0,0,3860,50
jt305_296.datx,B,59.1319444444444,8262,42775,0,-1,3743,50
jt305_299.datx,B,60.0558333333333,8172,42894,0,3,3639,50
jt305_302.datx,B,60.9819444444444,8064,42982,0,0,3541,50
jt305_305.datx,B,61.9063888888889,7930,43087,0,0,3421,50
jt305_308.datx,B,62.8330555555556,7791,43196,0,0,3297,50
jt305_311.datx,B,63.7569444444444,7669,43303,0,-2,3183,50
jt305_314.datx,B,64.6813888888889,7533,43402,0,1,3065,50
jt305_317.datx,B,65.6063888888889,7408,43514,0,0,2947,50
jt305_320.datx,B,66.5302777777778,7282,43615,0,0,2833,50
jt305_323.datx,B,67.4563888888889,7157,43703,0,0,2727,50
jt305_326.datx,B,68.4486111111111,7046,43834,0,0,2606,50
jt305_329.datx,B,69.4752777777778,6924,43993,0,0,2465,50
jt305_332.datx,B,70.5013888888889,6790,44154,0,0,2318,50
jt305_335.datx,B,71.5286111111111,6656,44327,0,-2,2164,50
jt305_338.datx,B,72.6258333333333,6490,44494,0,1,1998,50
jt305_341.datx,B,73.5858333333333,6372,44624,0,0,1874,50
jt305_344.datx,B,74.5447222222222,6242,44755,0,0,1743,50
jt305_347.datx,B,75.5047222222222,6130,44855,0,0,1637,50
jt305_350.datx,B,76.4658333333333,6018,44960,0,0,1529,50
jt305_353.datx,B,77.4258333333333,5903,45099,0,0,1402,50
jt305_356.datx,B,78.3863888888889,5789,45241,0,0,1274,50
jt305_359.datx,B,79.6075,5660,45416,0,0,1122,50
jt305_362.datx,B,80.5669444444444,5567,45520,0,0,1023,50
jt305_365.datx,B,81.5280555555556,5466,45625,0,0,920,50
jt305_368.datx,B,82.4880555555556,5352,45743,0,0,804,50
jt305_371.datx,B,83.4491666666667,5247,45868,0,0,689,50
jt305_374.datx,B,84.4102777777778,5150,45936,0,0,607,50
jt305_377.datx,B,85.3697222222222,5046,46031,0,0,507,50
jt305_380.datx,B,86.3308333333333,4952,46119,0,0,416,50
jt305_383.datx,B,87.2908333333333,4874,46204,0,0,335,50
jt305_003.datx,C,0.399166666666667,9249,29086,0.05,0.05,11581,50
jt305_006.datx,C,0.758055555555556,9250,29101,0,0,11574,50
jt305_009.datx,C,1.11638888888889,9253,29094,0.2,0,11579,50
jt305_012.datx,C,1.47472222222222,9237,29108,0,0,11564,50
jt305_015.datx,C,1.83416666666667,9215,29115,0.4,0.4,11550,50
jt305_018.datx,C,2.1925,9186,29125,0,0,11530,50
jt305_021.datx,C,2.55027777777778,9155,29144,0.3,0.3,11505,50
jt305_024.datx,C,2.9075,9120,29188,0,0,11466,50
jt305_027.datx,C,3.26638888888889,9082,29204,1.5,0,11439,50
jt305_030.datx,C,3.62416666666667,9032,29229,1,0,11401,50
jt305_033.datx,C,4.06527777777778,9006,29290,0,0,11358,50
jt305_036.datx,C,4.50638888888889,8957,29315,0,0,11321,50
jt305_039.datx,C,4.94861111111111,8917,29374,0,0,11271,50
jt305_042.datx,C,5.38972222222222,8889,29398,0,0,11245,50
jt305_045.datx,C,5.8325,8853,29441,0,0,11206,50
jt305_048.datx,C,6.27361111111111,8817,29455,0,0,11181,50
jt305_051.datx,C,6.71472222222222,8794,29492,0.7,0,11151,50
jt305_054.datx,C,7.15861111111111,8762,29519,0,0,11121,50
jt305_057.datx,C,7.72972222222222,11593,32421,0,0,11086,50
jt305_060.datx,C,8.29972222222222,11565,32463,0,0,11051,50
jt305_063.datx,C,8.87027777777778,11534,32513,0.4,0.4,11010,50
jt305_066.datx,C,9.44138888888889,11492,32541,0,0,10975,50
jt305_069.datx,C,10.0119444444444,11454,32575,0,0,10939,50
jt305_072.datx,C,10.5830555555556,11421,32624,0,0,10898,50
jt305_075.datx,C,11.1541666666667,11394,32668,0,0,10863,50
jt305_078.datx,C,11.7241666666667,11335,32681,0,0,10827,50
jt305_081.datx,C,12.2958333333333,11293,32730,0,0,10781,50
jt305_084.datx,C,12.8669444444444,11245,32785,0,0,10730,50
jt305_087.datx,C,13.4380555555556,11193,32846,0,0,10673,50
jt305_090.datx,C,14.0097222222222,11136,32917,0,0,10609,50
jt305_093.datx,C,14.6047222222222,11074,32987,0,0,10543,50
jt305_096.datx,C,15.1758333333333,10998,33045,0,0,10476,50
jt305_099.datx,C,15.7475,10919,33126,0,0,10396,50
jt305_102.datx,C,16.3191666666667,10826,33202,0,0,10312,50
jt305_105.datx,C,16.8908333333333,10727,33282,0,0,10222,50
jt305_108.datx,C,17.4630555555556,10626,33368,0,0,10129,50
jt305_111.datx,C,18.0347222222222,10506,33452,0,0,10027,50
jt305_114.datx,C,18.6052777777778,10388,33537,0,0,9925,50
jt305_117.datx,C,19.1769444444444,10272,33616,0,0,9828,50
jt305_120.datx,C,19.7491666666667,10158,33684,0,0,9737,50
jt305_123.datx,C,20.3213888888889,10039,33775,0,0,9632,50
jt305_126.datx,C,20.8941666666667,9918,33842,0,0,9538,50
jt305_129.datx,C,21.4663888888889,9795,33924,0,0,9435,50
jt305_132.datx,C,22.0369444444444,9679,34016,0,0,9331,50
jt305_135.datx,C,22.6086111111111,9577,34079,0,0,9249,50
jt305_138.datx,C,23.1797222222222,9482,34138,0,0,9172,50
jt305_141.datx,C,23.7513888888889,9383,34203,0,0,9090,50
jt305_144.datx,C,24.3230555555556,9278,34277,0,0,9000,50
jt305_147.datx,C,24.8947222222222,9168,34347,0,0,8910,50
