time,data,data_error,nutrient_n,logistic_n,interface_n,logistic,interface
22.71,135.00699999999998,1.4709755266488913,152.28996890223132,151.7492960543396,135.5471371833749,162.07231925251415,135.55049360291326
23.2,136.995,1.328563509961046,154.47882842196825,153.85122591301214,137.76425394748173,162.79028294658718,137.76769120206131
23.68,139.89433333333332,1.4477141752892104,156.44669797091603,155.74990731797644,139.8824844790721,163.35351677485602,139.88598556282017
24.16,141.01533333333333,1.5360385194822963,158.25146745774663,157.5002743191792,141.94894267387465,163.8057198116978,141.95249233882157
24.65,142.81733333333332,1.594661510582523,159.93775174761933,159.1445035842392,144.0063729023278,164.17926924685227,144.00995615483814
25.14,144.96466666666666,1.4193189681439895,161.4781399922751,160.654876749625,146.01249891899678,164.48278814430057,146.016099075355
25.63,147.48866666666666,1.7985645202030807,162.88295391092143,162.04133823530742,147.9686079164696,164.72514400332156,147.97220754351386
26.11,149.10133333333332,1.6138315690719847,164.137307440222,163.28860617810304,149.83750717379303,164.911776648732,149.84108843313848
26.6,151.06933333333333,1.5775190437308064,165.3029939285429,164.4577202075809,151.69826670743635,165.05992843657256,151.70180980058123
27.09,152.77833333333334,1.7019695453601114,166.36198664431544,165.52976787923535,153.51264397793238,165.17560793618856,153.51613455208167
27.58,154.74333333333334,2.053368289745745,167.3232983127575,166.51205614824653,155.28182455108123,165.26999470289783,155.28524938534915
28.06,156.70566666666664,2.5455768174096334,168.17863202766827,167.39395407042318,156.97216781827,165.3479844180426,156.97549329515653
28.55,158.18066666666667,3.1375459093586815,168.97147745794737,168.2186757363628,158.65515811764337,165.4122107251889,158.6583538378162
29.04,159.28966666666665,2.330792640569589,169.68984632937307,168.97324308305087,160.29618469923557,165.4629323611585,160.29922872312505
29.53,161.29833333333332,3.439928100023802,170.34001683526418,169.66350822775294,161.89627751093255,165.50235766988706,161.8991538694152
30.02,162.70466666666667,2.787583959871577,170.9279282629668,170.29495758641323,163.45644560928324,165.5328453890248,163.4591435426054
30.51,165.14266666666666,3.7120563483510485,171.4591806920848,170.87269925301888,164.97767715949936,165.55690464993629,164.9801903562014
31.0,166.129,3.7580115752881853,171.93903499447984,171.40119313052833,166.46093943545563,165.5771162515064,166.46326527129577
31.48,167.15599999999998,3.0243300084481572,172.36400216347303,171.87491401356348,167.87802766534327,165.59407343982028,167.88017024117258
31.97,169.14333333333335,3.6301253881007103,172.75624592808978,172.317220186792,169.28889721743826,165.6082886240425,169.29085513430357
32.46,170.11033333333333,3.309676771730644,173.11024389309821,172.72126259520033,170.66455571647938,165.61941788823614,170.66633282429095
32.95,172.08400000000003,2.850261216099331,173.42936711121936,173.09029763230376,172.00588729734667,165.6276813762478,172.0074881044606
33.44,173.48866666666666,2.1949162474530413,173.71678633749352,173.4273676549564,173.31375520358313,165.63347874005382,173.31518411572523
34.06,173.32333333333335,1.7064118299324182,174.039633259718,173.81244340235494,174.92196173083522,165.6382018478938,174.92317803126232
34.7,174.32833333333335,2.0134299921609675,174.33050354542544,174.16651349728534,176.52902095724065,165.64160808124845,176.53001994860105
35.38,175.67733333333334,1.9159189266076362,174.59847223321924,174.49965050306548,178.1794513443186,165.64571582894368,178.180215121763
36.06,176.5596666666667,2.3415563912349766,174.82969035095442,174.79326929811626,179.77308221633578,165.64950436345347,179.77360128748484
36.74,178.97199999999998,3.2435509861878353,175.0287061961234,175.05191949413071,181.31187838120965,165.6523598905834,181.3122102928845
37.41,180.15033333333335,3.508640809962371,175.1972615898946,175.27660890841375,182.7763340469904,165.65416139499132,182.7764275220936
38.09,182.1336666666667,3.187601344794121,175.34404446084133,175.47775920422873,184.2119551612452,165.6550470022014,184.21170435798524
38.77,183.67166666666665,3.8219275677769335,175.46967558593965,175.65515907358647,185.59818956278548,165.65525452427912,185.59752145874683
39.45,185.46466666666666,3.9646972562017027,175.57711100488245,175.8115965931959,186.93668417569583,165.65524461280995,186.93555251145364
40.13,186.83866666666668,2.5958777577793124,175.66875018159513,175.949408386986,188.22904352897896,165.65565417118788,188.22742539238558
40.81,188.886,4.044073812382754,175.74654869417532,176.0707380696509,189.47682975655587,165.65648090620365,189.47472216702715
41.49,190.66066666666666,4.49260618498141,175.81228736812727,176.17754670827685,190.68156259726567,165.65730324889816,190.67897909006743
42.17,192.87366666666665,5.242935278384937,175.867582983597,176.27161282234204,191.8447193948656,165.65793853116475,191.8416866054
42.85,193.91033333333334,4.464388685288649,175.91388827537227,176.35453222036907,192.96773509803117,165.6582763688031,192.9642893461231
43.53,195.83833333333334,3.124226997728133,175.95248441660294,176.42766175005883,194.05200226035606,165.6582786615191,194.0481861345396
44.2,196.85800000000003,2.772332772233519,175.98395498793437,176.49120004827864,195.08374053394775,165.65798575176717,195.07960392349818
44.88,197.896,2.6081700481371897,176.01005164992822,176.54801889308172,196.0950401682006,165.65749353757465,196.0906228646542
45.56,198.75200000000004,2.033887165011863,176.03101209975293,176.5980168649209,197.07149625068902,165.65698202863467,197.06683923767827
46.24,201.217,3.45481504570071,176.04752533175397,176.64202311613587,198.01433237813652,165.6567011972796,198.0094692953797
46.92,203.303,5.28028379919109,176.06021470205127,176.6807874963918,198.92472975218485,165.65689320337998,198.91968347977235
47.6,204.46,5.199383424984156,176.06963639529246,176.71496984607805,199.80382717939352,165.65713550769368,199.7985834526986
