77.092,0.02938
77.265,0.03424
77.439,0.03813
77.613,0.03712
77.786,0.03833
77.96,0.04098
78.134,0.03768
78.307,0.03374
78.481,0.03478
78.654,0.03948
78.828,0.04299
79.002,0.04223
79.175,0.04258
79.349,0.04606
79.523,0.04988
79.696,0.04902
79.87,0.04625
80.043,0.04492
80.217,0.04404
80.391,0.04512
80.564,0.04508
80.738,0.04349
80.912,0.04436
81.085,0.04543
81.259,0.04177
81.432,0.03444
81.606,0.03155
81.78,0.03177
81.953,0.02944
82.127,0.02682
82.301,0.02649
82.474,0.02728
82.648,0.02635
82.822,0.02483
82.995,0.02563
83.169,0.03016
83.342,0.0351
83.516,0.03583
83.69,0.03327
83.863,0.03127
84.037,0.02857
84.211,0.02488
84.384,0.02628
84.558,0.03102
84.731,0.03391
84.905,0.0336
85.079,0.03297
85.252,0.03031
85.426,0.0275
85.6,0.02946
85.773,0.0305
85.947,0.03025
86.12,0.03022
86.294,0.03064
86.468,0.02795
86.641,0.02106
86.815,0.01997
86.989,0.02355
87.162,0.02594
87.336,0.0232
87.51,0.02135
87.683,0.02488
87.857,0.02629
88.03,0.02661
88.204,0.02766
88.378,0.02863
88.551,0.02616
88.725,0.02481
88.899,0.02673
89.072,0.02706
89.246,0.02952
89.419,0.03503
89.593,0.03779
89.767,0.03703
89.94,0.03715
90.114,0.03436
90.288,0.03504
90.461,0.03971
90.635,0.0405
90.808,0.04115
90.982,0.04537
91.156,0.0486
91.329,0.05151
91.503,0.05689
91.677,0.0572
91.85,0.05421
92.024,0.05568
92.198,0.05715
92.371,0.05705
92.545,0.05579
92.718,0.05719
92.892,0.06066
93.066,0.06247
93.239,0.0607
93.413,0.05318
93.587,0.05103
93.76,0.04816
93.934,0.04477
94.107,0.04655
94.281,0.04937
94.455,0.04826
94.628,0.04536
94.802,0.04527
94.976,0.04579
95.149,0.04804
95.323,0.04787
95.497,0.04923
95.67,0.05315
95.844,0.05585
96.017,0.05274
96.191,0.05119
96.365,0.05111
96.538,0.04709
96.712,0.04665
96.886,0.0457
97.059,0.04879
97.233,0.05083
97.406,0.05095
97.58,0.05049
97.754,0.0452
97.927,0.04126
98.101,0.04186
98.275,0.04537
98.448,0.05021
98.622,0.0514
98.795,0.05109
98.969,0.05137
99.143,0.05046
99.316,0.0457
99.49,0.04465
99.664,0.04807
99.837,0.05062
100.011,0.05179
100.185,0.05234
100.358,0.05509
100.532,0.05686
100.705,0.05653
100.879,0.05642
101.053,0.05479
101.226,0.05587
101.4,0.05628
101.574,0.06021
101.747,0.06527
101.921,0.06753
102.094,0.07046
102.268,0.07693
102.442,0.07827
102.615,0.07668
102.789,0.07923
102.963,0.08455
103.136,0.08802
103.31,0.08968
103.483,0.09096
103.657,0.09376
103.831,0.09935
104.004,0.10583
104.178,0.11338
104.352,0.1208
104.525,0.12746
104.699,0.13294
104.873,0.13931
105.046,0.14938
105.22,0.15822
105.393,0.16169
105.567,0.16313
105.741,0.16482
105.914,0.16687
106.088,0.16796
106.262,0.17362
106.435,0.19291
106.609,0.21593
106.782,0.22467
106.956,0.22918
107.13,0.25111
107.303,0.29524
107.477,0.35143
107.651,0.39772
107.824,0.41912
107.998,0.43024
108.171,0.45827
108.345,0.49488
108.519,0.50877
108.692,0.50415
108.866,0.50961
109.04,0.53732
109.213,0.58769
109.387,0.64976
109.561,0.69904
109.734,0.72304
109.908,0.74148
110.081,0.7732
110.255,0.80948
110.429,0.8288
110.602,0.83204
110.776,0.84643
110.95,0.8785
111.123,0.91162
111.297,0.94468
111.47,0.98008
111.644,1.01894
111.818,1.05962
111.991,1.09016
112.165,1.11365
112.339,1.14102
112.512,1.16546
112.686,1.17977
112.86,1.19603
113.033,1.22372
113.207,1.24928
113.38,1.27262
113.554,1.30355
113.728,1.33141
113.901,1.3531
114.075,1.37503
114.249,1.40067
114.422,1.42374
114.596,1.43865
114.769,1.45664
114.943,1.48058
115.117,1.51239
115.29,1.54584
115.464,1.5666
115.638,1.57607
115.811,1.57727
115.985,1.58068
116.158,1.60465
116.332,1.63967
116.506,1.66968
116.679,1.69218
116.853,1.70556
117.027,1.71573
117.2,1.73096
117.374,1.75386
117.548,1.78264
117.721,1.80766
117.895,1.81948
118.068,1.8348
118.242,1.861
118.416,1.88664
118.589,1.9121
118.763,1.93642
118.937,1.95776
119.11,1.98016
119.284,1.9994
119.457,2.0168
119.631,2.0286
119.805,2.03858
119.978,2.04941
120.152,2.05946
120.326,2.07509
120.499,2.09488
120.673,2.11252
120.846,2.13189
121.02,2.15609
121.194,2.17614
121.367,2.1906
121.541,2.204
121.715,2.20814
121.888,2.21155
122.062,2.22265
122.236,2.23425
122.409,2.24345
122.583,2.257
122.756,2.27217
122.93,2.28211
123.104,2.29463
123.277,2.3072
123.451,2.31681
123.625,2.33039
123.798,2.34705
123.972,2.36063
124.145,2.37779
124.319,2.39624
124.493,2.40881
124.666,2.41561
124.84,2.41549
125.014,2.4233
125.187,2.4325
125.361,2.44014
125.535,2.44729
125.708,2.45216
125.882,2.45851
126.055,2.46514
126.229,2.47117
126.403,2.4784
126.576,2.48664
126.75,2.49473
126.924,2.5031
127.097,2.50377
127.271,2.4995
127.444,2.50051
127.618,2.50253
127.792,2.50462
127.965,2.50521
128.139,2.507
128.313,2.50978
128.486,2.51133
128.66,2.51069
128.833,2.51178
129.007,2.51849
129.181,2.52587
129.354,2.52734
129.528,2.52625
129.702,2.52611
129.875,2.52702
130.049,2.5314
130.223,2.53361
130.396,2.52982
130.57,2.52449
130.743,2.52411
130.917,2.52355
131.091,2.52076
131.264,2.5206
131.438,2.51946
131.612,2.51217
131.785,2.50284
131.959,2.49746
132.132,2.49784
132.306,2.49767
132.48,2.49555
132.653,2.49143
132.827,2.48687
133.001,2.48098
133.174,2.47246
133.348,2.46798
133.521,2.46662
133.695,2.46239
133.869,2.45531
134.042,2.4494
134.216,2.44337
134.39,2.43677
134.563,2.43173
134.737,2.42598
134.911,2.41766
135.084,2.4089
135.258,2.40007
135.431,2.39293
135.605,2.38828
135.779,2.3826
135.952,2.37624
136.126,2.36958
136.3,2.36241
136.473,2.35504
136.647,2.34433
136.82,2.33526
136.994,2.33163
137.168,2.32495
137.341,2.31598
137.515,2.30859
137.689,2.29858
137.862,2.28708
138.036,2.27386
138.209,2.25709
138.383,2.24149
138.557,2.22744
138.73,2.21277
138.904,2.19919
139.078,2.18382
139.251,2.16822
139.425,2.15525
139.599,2.13907
139.772,2.12049
139.946,2.10467
140.119,2.09025
140.293,2.07558
140.467,2.05799
140.64,2.04278
140.814,2.02896
140.988,2.01223
141.161,1.99399
141.335,1.9754
141.508,1.95898
141.682,1.94141
141.856,1.92489
142.029,1.90495
142.203,1.87988
142.377,1.8586
142.55,1.84166
142.724,1.82952
142.898,1.82108
143.071,1.81703
143.245,1.80842
143.418,1.78819
143.592,1.75991
143.766,1.73233
143.939,1.706
144.113,1.6777
144.287,1.65691
144.46,1.64243
144.634,1.62611
144.807,1.6076
144.981,1.59208
145.155,1.57658
145.328,1.55657
145.502,1.53072
145.676,1.50878
145.849,1.49099
146.023,1.47111
146.196,1.44387
146.37,1.41361
146.544,1.38251
146.717,1.35815
146.891,1.34328
147.065,1.32598
147.238,1.30552
147.412,1.28496
147.586,1.25621
147.759,1.23031
147.933,1.20789
148.106,1.17962
148.28,1.1502
148.454,1.1207
148.627,1.08881
148.801,1.0667
148.975,1.05215
149.148,1.02994
149.322,0.99519
149.495,0.96282
149.669,0.93973
149.843,0.91787
150.016,0.88971
150.19,0.86261
150.364,0.84524
150.537,0.82854
150.711,0.79986
150.884,0.77329
151.058,0.74742
151.232,0.71901
151.405,0.69484
151.579,0.67985
151.753,0.67769
151.926,0.66576
152.1,0.63878
152.274,0.60371
152.447,0.57132
152.621,0.5385
152.794,0.51394
152.968,0.49589
153.142,0.4713
153.315,0.44636
153.489,0.42517
153.663,0.41656
153.836,0.4221
154.01,0.41971
154.183,0.38143
154.357,0.32491
154.531,0.29791
154.704,0.28049
154.878,0.2524
155.052,0.22837
155.225,0.20763
155.399,0.18491
155.572,0.16281
155.746,0.14404
155.92,0.13139
156.093,0.12247
156.267,0.1155
156.441,0.10792
156.614,0.10006
156.788,0.09302
156.962,0.08571
157.135,0.08045
157.309,0.07886
157.482,0.07418
157.656,0.0701
157.83,0.0645
158.003,0.05794
158.177,0.05705
158.351,0.05606
158.524,0.05371
158.698,0.0517
158.871,0.05224
159.045,0.05035
159.219,0.04825
159.392,0.05038
159.566,0.05022
159.74,0.04699
159.913,0.04348
160.087,0.04218
160.26,0.04094
160.434,0.03672
160.608,0.03381
160.781,0.03446
160.955,0.0376
161.129,0.0381
161.302,0.03508
161.476,0.03463
161.65,0.03368
161.823,0.03118
161.997,0.03171
162.17,0.03337
162.344,0.03244
162.518,0.03009
162.691,0.03005
162.865,0.03114
163.039,0.03236
163.212,0.03486
163.386,0.0356
163.559,0.03342
163.733,0.03152
163.907,0.03318
164.08,0.03762
164.254,0.03978
164.428,0.03482
164.601,0.02837
164.775,0.02598
164.949,0.02485
165.122,0.02066
165.296,0.01763
165.469,0.01747
165.643,0.01832
165.817,0.01687
165.99,0.01439
166.164,0.01399
166.338,0.01479
166.511,0.01682
166.685,0.01616
166.858,0.01461
167.032,0.01434
167.206,0.01314
167.379,0.01561
167.553,0.01695
167.727,0.01573
167.9,0.01462
168.074,0.01344
168.247,0.0144
168.421,0.01472
168.595,0.01398
168.768,0.01348
168.942,0.01668
169.116,0.01821
169.289,0.01798
169.463,0.01775
169.637,0.01696
169.81,0.01702
169.984,0.01802
170.157,0.01762
170.331,0.01488
170.505,0.01233
170.678,0.01493
170.852,0.0178
171.026,0.01505
171.199,0.01049
171.373,0.00923
171.546,0.00825
171.72,0.00524
171.894,0.00217
172.067,0.00346
172.241,0.00284
172.415,-0.0005
172.588,-0.0004
172.762,0.00031
172.935,-0.00046
173.109,-0.00212
173.283,0.00155
173.456,0.00543
173.63,0.00746
173.804,0.00747
173.977,0.00688
174.151,0.01107
174.325,0.0131
174.498,0.01149
174.672,0.00887
174.845,0.00552
175.019,0.00719
175.193,0.00909
175.366,0.00919
175.54,0.00492
175.714,0.00301
175.887,0.00279
176.061,0.00108
176.234,0.00137
176.408,-0.00034
176.582,-0.00105
176.755,0.00067
176.929,0.00397
177.103,0.00286
177.276,0.00301
177.45,0.00273
177.624,0.00399
177.797,0.00466
177.971,0.00273
178.144,0.00071
178.318,0.00251
178.492,0.00446
178.665,0.00268
178.839,0.00135
179.013,-0.00044
179.186,0.00096
179.36,0.0049
179.533,0.00464
179.707,0.00441
179.881,0.00483
180.054,0.00392
180.228,0.00142
180.402,0.0004
180.575,0.00099
180.749,-0.0014
180.922,-0.00249
181.096,-0.00034
181.27,0.00011
181.443,-0.00371
181.617,-0.0049
181.791,0.0006
181.964,0.0036
182.138,0.00395
182.312,0.00287
182.485,0.00105
182.659,0.00036
182.832,0.00146
183.006,0.00321
183.18,0.0022
183.353,0.0003
183.527,-0.0002
183.701,0.00128
183.874,-0.00037
184.048,-0.00305
184.221,-0.00423
184.395,-0.00443
184.569,-0.00612
184.742,-0.00629
184.916,-0.00532
185.09,-0.00403
185.263,-0.00337
185.437,-0.00304
185.61,-0.00376
185.784,-0.00444
185.958,-0.00306
186.131,-0.00294
186.305,-0.00339
186.479,-0.00215
186.652,-0.00361
186.826,-0.0055
187,-0.0062
187.173,-0.00308
187.347,0.00162
187.52,0.00155
187.694,-0.00155
187.868,-0.0025
188.041,-0.00206
188.215,-0.00426
188.389,-0.00663
188.562,-0.00467
188.736,-0.00284
188.909,-0.00523
189.083,-0.00602
189.257,-0.00376
189.43,-0.00315
189.604,-0.0055
189.778,-0.00722
189.951,-0.00718
190.125,-0.00641
190.298,-0.0056
190.472,-0.01029
190.646,-0.01597
190.819,-0.01611
190.993,-0.01468
191.167,-0.01436
191.34,-0.0147
191.514,-0.01723
191.688,-0.02273
191.861,-0.02601
192.035,-0.0246
192.208,-0.0243
192.382,-0.02529
192.556,-0.02557
192.729,-0.02514
192.903,-0.02476
193.077,-0.02364
193.25,-0.02248
193.424,-0.0252
193.597,-0.02696
193.771,-0.0249
193.945,-0.02312
194.118,-0.02192
194.292,-0.01941
194.466,-0.0162
194.639,-0.01494
194.813,-0.01509
194.986,-0.01428
195.16,-0.01387
195.334,-0.01324
195.507,-0.0119
195.681,-0.00869
195.855,-0.00712
196.028,-0.00632
196.202,-0.00496
196.376,-0.00512
196.549,-0.00334
196.723,-0.0029
196.896,-0.00561
197.07,-0.0088
197.244,-0.00886
197.417,-0.00832
197.591,-0.00882
197.765,-0.01003
197.938,-0.00866
198.112,-0.00842
198.285,-0.00821
198.459,-0.00702
198.633,-0.00727
198.806,-0.00632
198.98,-0.00672
199.154,-0.0072
199.327,-0.00696
199.501,-0.00908
199.675,-0.01118
199.848,-0.01286
200.022,-0.01507
200.195,-0.01953
200.369,-0.02032
200.543,-0.01757
200.716,-0.01567
200.89,-0.01291
201.064,-0.01338
201.237,-0.01495
201.411,-0.01527
201.584,-0.01589
201.758,-0.0141
201.932,-0.0131
202.105,-0.01405
202.279,-0.01511
202.453,-0.01585
202.626,-0.01983
202.8,-0.02313
202.973,-0.02253
203.147,-0.0167
203.321,-0.01458
203.494,-0.01445
203.668,-0.01728
203.842,-0.01797
204.015,-0.01625
204.189,-0.01781
204.363,-0.01343
204.536,-0.01121
204.71,-0.01142
204.883,-0.00886
205.057,-0.00365
205.231,-0.00159
205.404,-0.0047
205.578,-0.00402
205.752,-0.0036
205.925,-0.00174
206.099,-0.00164
206.272,-0.00167
206.446,-0.00106
206.62,-0.00179
206.793,-0.00146
206.967,-0.00226
207.141,-0.00043
207.314,0.0016
207.488,0.00391
207.661,0.00238
207.835,-0.00051
208.009,-0.00049
208.182,0.00173
208.356,0.0054
208.53,0.00934
208.703,0.0083
208.877,0.00616
209.051,0.00605
209.224,0.00762
209.398,0.00905
209.571,0.01128
209.745,0.00863
209.919,0.00368
210.092,0.00233
210.266,0.00545
210.44,0.00596
210.613,0.00396
210.787,0.00173
210.96,0.00257
211.134,0.00488
211.308,0.00483
211.481,0.0059
211.655,0.00751
211.829,0.00781
212.002,0.00891
212.176,0.0094
212.35,0.00941
212.523,0.00978
212.697,0.01098
212.87,0.00861
213.044,0.00646
213.218,0.0058
213.391,0.00779
213.565,0.0104
213.739,0.0085
213.912,0.00636
214.086,0.00558
214.259,0.0026
214.433,-0.00075
214.607,-0.00245
214.78,-0.00388
214.954,-0.00351
215.128,-0.00413
215.301,-0.0065
215.475,-0.00764
215.648,-0.00621
215.822,-0.00381
215.996,-0.00382
216.169,-0.00559
216.343,-0.00647
216.517,-0.00659
216.69,-0.00718
216.864,-0.00632
217.038,-0.00574
217.211,-0.00947
217.385,-0.01249
217.558,-0.01138
217.732,-0.00974
217.906,-0.008
218.079,-0.00638
218.253,-0.00743
218.427,-0.01154
218.6,-0.01261
218.774,-0.01004
218.947,-0.00809
219.121,-0.00763
219.295,-0.00794
219.468,-0.0081
219.642,-0.00782
219.816,-0.00854
219.989,-0.00936
220.163,-0.00868
220.336,-0.007
220.51,-0.00621
220.684,-0.0078
220.857,-0.00826
221.031,-0.005
221.205,-0.00252
221.378,-0.00476
221.552,-0.00628
221.726,-0.00706
221.899,-0.00849
222.073,-0.00909
222.246,-0.00901
222.42,-0.00914
222.594,-0.00991
222.767,-0.0096
222.941,-0.00767
223.115,-0.00696
223.288,-0.00848
223.462,-0.01087
223.635,-0.01204
223.809,-0.0107
223.983,-0.0098
224.156,-0.01014
224.33,-0.01088
224.504,-0.01133
224.677,-0.00757
224.851,-0.0047
225.024,-0.00178
225.198,0.00067
225.372,0.00186
225.545,0.00308
225.719,0.00245
225.893,0.00653
226.066,0.01029
226.24,0.00662
226.414,0.00609
226.587,0.01109
226.761,0.01573
226.934,0.01285
227.108,0.01107
227.282,0.01114
227.455,0.01275
227.629,0.01025
227.803,0.00705
227.976,0.0067
228.15,0.00355
228.323,-0.00125
228.497,-0.00327
228.671,-0.00513
228.844,-0.00538
229.018,-0.00535
229.192,-0.00698
229.365,-0.00666
229.539,-0.00522
229.713,-0.00512
229.886,-0.00343
230.06,-0.00599
230.233,-0.00577
230.407,-0.00534
230.581,-0.00542
230.754,-0.00715
230.928,-0.00497
231.102,-0.00349
231.275,-0.00749
231.449,-0.01061
231.622,-0.01285
231.796,-0.01159
231.97,-0.01375
232.143,-0.01943
232.317,-0.01963
232.491,-0.01922
232.664,-0.02091
232.838,-0.02443
233.011,-0.02275
233.185,-0.02428
233.359,-0.02606
233.532,-0.02216
233.706,-0.02365
233.88,-0.02701
234.053,-0.02917
234.227,-0.02743
234.401,-0.02702
234.574,-0.02785
234.748,-0.02626
234.921,-0.02397
235.095,-0.02404
235.269,-0.02229
235.442,-0.02037
235.616,-0.01846
235.79,-0.0165
235.963,-0.01539
236.137,-0.0157
236.31,-0.01099
236.484,-0.00906
236.658,-0.01007
236.831,-0.01176
237.005,-0.01223
237.179,-0.01468
237.352,-0.01391
237.526,-0.01344
237.699,-0.01571
237.873,-0.01691
238.047,-0.01559
238.22,-0.01468
238.394,-0.01748
238.568,-0.0185
238.741,-0.01612
238.915,-0.014
239.089,-0.01299
239.262,-0.01231
239.436,-0.01079
239.609,-0.01045
239.783,-0.00799
239.957,-0.00535
240.13,-0.00594
240.304,-0.00721
240.478,-0.00858
240.651,-0.00882
240.825,-0.00875
240.998,-0.01026
241.172,-0.01227
241.346,-0.01179
241.519,-0.01128
241.693,-0.01346
241.867,-0.01287
242.04,-0.00952
242.214,-0.00808
242.387,-0.00746
242.561,-0.00692
242.735,-0.00727
242.908,-0.00617
243.082,-0.0067
243.256,-0.00773
243.429,-0.0054
243.603,-0.00164
243.777,-0.00098
243.95,-0.00034
244.124,0.00162
244.297,0.00172
244.471,0.00051
244.645,-0.00019
244.818,0.00034
244.992,0.00241
245.166,0.00286
245.339,0.00207
245.513,0.0004
245.686,-0.0022
245.86,-0.00267
246.034,-0.00084
246.207,0.0009
246.381,0.00127
246.555,0.00058
246.728,-0.00111
246.902,-0.00388
247.076,-0.00442
247.249,-0.00285
247.423,-0.00195
247.596,-0.00281
247.77,-0.0031
247.944,-0.00113
248.117,-0.00155
248.291,-0.00152
248.465,0.00146
248.638,0.00174
248.812,8E-05
248.985,0.00188
249.159,0.00645
249.333,0.00746
249.506,0.00637
249.68,0.0042
249.854,0.00404
250.027,0.0042
250.201,0.00486
250.374,0.00781
250.548,0.00727
250.722,0.00616
250.895,0.00955
251.069,0.01365
251.243,0.01261
251.416,0.01092
251.59,0.00947
251.764,0.01076
251.937,0.01098
252.111,0.012
252.284,0.01252
252.458,0.01048
252.632,0.00768
252.805,0.00422
252.979,0.007
253.153,0.00963
253.326,0.00863
253.5,0.00819
253.673,0.00481
253.847,0.00273
254.021,0.00138
254.194,0.00302
254.368,0.00348
254.542,0.00652
254.715,0.01032
254.889,0.01125
255.062,0.01367
255.236,0.01714
255.41,0.01892
255.583,0.02203
255.757,0.02473
255.931,0.02342
256.104,0.02181
256.278,0.0223
256.452,0.0253
256.625,0.02714
256.799,0.03074
256.972,0.03249
257.146,0.03096
257.32,0.02988
257.493,0.02967
257.667,0.03059
257.841,0.03385
258.014,0.036
258.188,0.03617
258.361,0.03441
258.535,0.03636
258.709,0.03679
258.882,0.03897
259.056,0.04115
259.23,0.04054
259.403,0.04095
259.577,0.04177
259.75,0.04198
259.924,0.04599
260.098,0.04827
260.271,0.0467
260.445,0.04744
260.619,0.04791
260.792,0.04804
260.966,0.05108
261.14,0.04941
261.313,0.0463
261.487,0.04763
261.66,0.04633
261.834,0.04768
262.008,0.04893
262.181,0.05057
262.355,0.05161
262.529,0.05396
262.702,0.05578
262.876,0.05752
263.049,0.0594
263.223,0.06022
263.397,0.06354
263.57,0.067
263.744,0.07
263.918,0.07291
264.091,0.0767
