time,data,data_error,nutrient_n,logistic_n,interface_n,logistic,interface
20.19,31.414,7.228418360886426,29.407143737383336,29.42298537348214,33.51577245587101,20.944396588793435,33.78427464446752
20.76,33.613,7.626552497688585,31.781175312438783,31.800787235970507,35.8999008913497,23.673630559894562,36.10180075735228
21.33,36.339,7.291435043940252,34.219502685177915,34.24265623556268,38.25047321576588,26.639417878254047,38.389562426050716
21.9,39.145,7.168181429065532,36.712398167968544,36.738737438417466,40.567926692724505,29.831998295683956,40.6479395610756
22.47,41.61433333333334,6.82958068502989,39.25000618604012,39.27907091034375,42.852690405612506,33.23428710487369,42.8773077522409
23.05,44.55166666666667,6.629785617448979,41.86772147664434,41.89900300586616,45.14442007760365,36.88628953846028,45.11639417021071
23.62,46.42433333333333,6.793809412497039,44.465017162524404,44.49787116451839,47.364514958925,40.630695085393846,47.28836123202934
24.19,48.93966666666666,6.808428771260907,47.07651055932355,47.110300588333004,49.55318223856651,44.48898045930199,49.432426518561485
24.76,51.339666666666666,6.595169924523047,49.69221165484247,49.72621592891255,51.7108293826328,48.414325052845335,51.54894826102417
25.33,53.302666666666674,7.058134338005572,52.30261764759872,52.33614642425931,53.83785847650755,52.36004139803518,53.63828036993569
25.9,55.88833333333333,6.736227455581748,54.89831148474256,54.93069424223669,55.93466622485353,56.279732534294745,55.70077243511551
26.47,59.177666666666674,7.813143434836798,57.47056110645968,57.50114841081545,58.00164395161259,60.127292008458866,57.736769725684205
27.05,61.04266666666667,5.626626550014967,60.05557661942015,60.08370797062377,60.074663284075235,63.92102454372942,59.78164218434876
27.62,62.84133333333333,4.571704423224809,62.55677277650413,62.58192491494798,62.082626894893515,67.48859514057946,61.76521849569926
28.19,64.75266666666667,4.981949651826418,65.01237863855036,65.03405841643087,64.06190870573398,70.86744941308028,63.72331570698997
28.77,66.78166666666667,5.587469940262172,67.45813214777463,67.47585769055274,66.04685544830619,74.088854494594,65.68995051618317
29.34,68.00466666666667,4.938552858209914,69.80437784327316,69.81789798812785,67.96939030634987,77.02565088863598,67.59763622867133
29.91,70.00633333333333,5.130826476634478,72.0892541013574,72.09832974161925,69.86434259148871,79.72592065900123,69.48081917322142
30.48,72.15733333333333,5.537119497837605,74.30892362708184,74.31343681135856,71.73206577382048,82.1867152312537,71.33981422245907
31.05,74.59133333333334,4.736022100173662,76.46016573823866,76.46011440812967,73.5729079427228,84.41150564295815,73.17493192831111
31.69,76.563,4.9863842611655995,78.79084166328624,78.78578370791692,75.60820790288491,86.6415755567547,75.20733883768644
32.35,79.04433333333333,4.020837267701009,81.09767166939118,81.08769493933202,77.67257502442065,88.66542637194301,77.27258925152823
33.01,81.39566666666667,3.634286220612424,83.30443381933232,83.2898762196189,79.70239102696955,90.4264197417268,79.30716052237885
33.67,81.61899999999999,3.527614066192617,85.41031000214531,85.39156828156719,81.69816061255416,91.94455144351765,81.31150530781869
34.34,83.67866666666667,3.6191049077545854,87.44520694404382,87.42265191860896,83.68985336319611,93.26108465424447,83.31576087349961
35.0,86.00200000000001,2.9853503981944893,89.34925284598218,89.32357565936016,85.6185088897757,94.36337743793707,85.26054471601887
35.66,88.841,2.9137915162207517,91.15473787022644,91.12660318291249,87.51458625372665,95.30217994379892,87.17643007534231
