time,logistic,interface
194.0,219.45009752245255,505.60664678008027
194.5,219.4621622687901,505.7376619285594
195.0,219.4736866518832,505.8673394422791
195.5,219.48419889451023,505.99569158263984
196.0,219.49330357314074,506.1227305432822
196.5,219.5006816179355,506.24846845008716
197.0,219.50609031274652,506.37291736117555
197.5,219.509363295117,506.4960892669088
198.0,219.51041055628139,506.61799608988827
198.5,219.50921844116527,506.7386496849556
199.0,219.5058496483855,506.85806183919266
199.5,219.50044323025014,506.9762442719215
200.0,219.49321459275848,507.0932086347043
200.5,219.48445549560094,507.20896651134353
201.0,219.47453405215924,507.32352941788184
201.5,219.46389472950628,507.43690880260203
202.0,219.45305834840613,507.54911604602717
202.5,219.44262208331418,507.6601624609205
203.0,219.43325946237692,507.77005929228545
203.5,219.4257203674321,507.8788177173656
204.0,219.42083103400867,507.9864488456448
204.5,219.4194940513268,508.09296371884716
205.0,219.42268836229792,508.19837331093686
205.5,219.4298393684659,508.30268852811827
206.0,219.43880230679926,508.40592020883605
206.5,219.44889273315425,508.5080791237751
207.0,219.4594993400231,508.60917597586035
207.5,219.4700769405512,508.7092214002571
208.0,219.48014646853704,508.8082259643707
208.5,219.4892949784322,508.9062001678468
209.0,219.49717564534149,509.00315444257126
209.5,219.50350776502265,509.09909915267
210.0,219.50807675388668,509.1940445945094
210.5,219.51073414899764,509.2880009966958
211.0,219.51139760807277,509.38097852007576
211.5,219.5100509094823,509.4729872577362
212.0,219.5067439522497,509.564037235004
212.5,219.50159275605148,509.6541384094465
213.0,219.49477946121732,509.74330067087106
213.5,219.48655232873,509.8315338413253
214.0,219.47722574022538,509.91884767509714
214.5,219.46718019799243,510.0052518587144
215.0,219.45686232497337,510.09075601094537
215.5,219.44678486476334,510.17536968279853
216.0,219.43752668161076,510.2591023575224
216.5,219.42973276041707,510.3419634506058
217.0,219.42411420673687,510.4239623097778
217.5,219.42144824677786,510.50510821500757
218.0,219.42257822740083,510.58541037850443
218.5,219.42652750403553,510.6648779447181
219.0,219.42968551761717,510.74351999033837
219.5,219.43276095787505,510.8213455242952
220.0,219.43575382480913,510.89836348775884
220.5,219.43866411841947,510.97458275413965
221.0,219.441491838706,511.0500121290882
221.5,219.4442369856688,511.1246603504954
222.0,219.44689955930778,511.1985360884921
222.5,219.44947955962303,511.2716479454496
223.0,219.45197698661448,511.3440044559793
223.5,219.45439184028217,511.41561408693275
224.0,219.4567241206261,511.4864852374018
224.5,219.45897382764625,511.5566262387183
225.0,219.46114096134264,511.6260453544546
225.5,219.46322552171523,511.6947507804231
226.0,219.46522750876406,511.76275064467626
226.5,219.46714692248912,511.83005300750693
227.0,219.46898376289042,511.8966658614481
227.5,219.47073802996795,511.962597131273
228.0,219.47240972372168,512.027854673995
228.5,219.47399884415168,512.0924462788677
229.0,219.47550539125788,512.1563796673847
229.5,219.47692936504032,512.2196624932802
230.0,219.478270765499,512.2823023425284
230.5,219.47952959263387,512.3443067333435
231.0,219.48070584644498,512.4056831161802
231.5,219.48179952693235,512.4664388737333
232.0,219.48281063409593,512.5265813209377
232.5,219.48373916793574,512.5861177049686
233.0,219.48458512845176,512.6450552052415
233.5,219.48534851564403,512.7034009334118
234.0,219.48602932951252,512.7611619333753
234.5,219.48662757005724,512.8183451812681
235.0,219.4871432372782,512.8749577081852
235.5,219.48757633117538,512.9310063929697
236.0,219.48792685174877,512.9864960914216
236.5,219.4881947989984,513.0414313813961
237.0,219.48838017292428,513.0958168225194
237.5,219.48848297352637,513.149656956189
238.0,219.48850320080467,513.2029563055735
238.5,219.48844085475923,513.2557193756124
239.0,219.48829593539,513.3079506530165
239.5,219.48806844269703,513.3596546062676
240.0,219.48775837668026,513.4108356856187
240.5,219.48736573733973,513.4614983230938
241.0,219.4868905246754,513.5116469324882
241.5,219.48633273868734,513.561285909368
242.0,219.48569237937548,513.6104196310707
242.5,219.48496944673985,513.6590524567048
243.0,219.48416394078046,513.7071887271497
243.5,219.4832758614973,513.7548327650563
244.0,219.48230520889035,513.8019888748464
244.5,219.48125198295966,513.8486613427127
245.0,219.48011618370518,513.8948544366195
245.5,219.47927134075962,513.9405724063017
246.0,219.4787264129209,513.9858194832657
246.5,219.47819261117962,514.0305998807887
247.0,219.47766993553577,514.0749177939192
247.5,219.47715838598938,514.1187773994768
248.0,219.4766579625404,514.1621828560521
248.5,219.47616866518885,514.2051383040068
249.0,219.47569049393474,514.2476478654739
249.5,219.47522344877805,514.2897156443573
250.0,219.47476752971883,514.3313457263322
250.5,219.47432273675702,514.3725421788446
251.0,219.47388906989264,514.4133090511119
251.5,219.4734665291257,514.4536503741225
252.0,219.4730551144562,514.493570160636
252.5,219.47265482588412,514.5330724051828
253.0,219.47226566340947,514.5721610840648
253.5,219.47188762703226,514.6108401553547
254.0,219.47152071675248,514.6491135588966
254.5,219.47116493257016,514.6869852163055
255.0,219.47082027448525,514.7244590309674
255.5,219.47048674249777,514.7615388880397
256.0,219.47016433660772,514.7982286544508
256.5,219.4698530568151,514.8345321789
257.0,219.46955290311996,514.870453291858
257.5,219.46926387552222,514.9059958055665
258.0,219.4689859740219,514.9411635140382
258.5,219.46871919861903,514.975960193057
259.0,219.46846354931358,515.010389600178
259.5,219.4682190261056,515.0444554747272
260.0,219.46798562899502,515.0781615378019
260.5,219.46776335798188,515.1115114922704
261.0,219.46755221306617,515.1445090227721
261.5,219.4673521942479,515.1771577957176
262.0,219.46716330152705,515.2094614592885
262.5,219.46698553490367,515.2414236434374
263.0,219.4668188943777,515.2730479598885
263.5,219.46666337994915,515.3043380021364
264.0,219.46651899161805,515.3352973454475
264.5,219.46638572938437,515.3659295468588
265.0,219.46626359324813,515.3962381451785
265.5,219.46615258320935,515.426226660986
