file,replicate,time,border_l,border_r,offset_l,offset_r,displacement,zoom,strain,mid_height,max_height,min_height,width,hL,hR,avg_height,std_height,forward_change,smooth_height,slope,slope_error,order
jt305_159.datx,C,27.18,8756,34638,0.0,-22.0,8559,50,jt305,67.094,83.155,-21.996,4.493,15740,27259,67.417,2.061,1.216,67.494,3.056,0.433,53
jt305_162.datx,C,27.76,8645,34705,0.0,7.0,8470,50,jt305,67.699,85.345,0.0,4.524,15740,27259,68.112,2.354,4.142,69.246,2.694,0.4,54
jt305_165.datx,C,28.33,8549,34739,0.0,-6.0,8405,50,jt305,70.036,86.967,-5.996,4.547,15740,27259,70.483,2.259,4.753,71.002,2.547,0.366,55
jt305_168.datx,C,28.9,8438,34904,0.0,-6.0,8267,50,jt305,72.623,88.997,-5.997,4.595,15740,27259,73.194,2.208,0.834,72.477,3.261,0.208,56
jt305_171.datx,C,29.47,8317,34868,0.0,9.0,8224,50,jt305,73.024,90.614,0.0,4.61,15740,27259,73.672,2.411,3.946,74.285,3.415,0.179,57
jt305_174.datx,C,30.04,8179,34938,0.0,-9.0,8120,50,jt305,75.294,92.587,-8.996,4.646,15740,27259,75.93,2.368,4.58,76.272,3.322,0.165,58
jt305_177.datx,C,30.62,8055,34997,0.0,11.0,8029,50,jt305,77.816,95.062,0.0,4.677,15740,27259,78.551,2.373,2.634,78.05,3.115,0.186,59
jt305_180.datx,C,31.19,7956,35049,0.0,1.0,7953,50,jt305,79.249,96.505,0.0,4.704,15740,27259,80.06,2.299,3.409,79.63,3.05,0.197,60
jt305_183.datx,C,31.85,7846,35131,0.0,0.0,7857,50,jt305,81.374,99.849,0.0,4.737,15740,27259,82.319,2.193,1.753,81.476,2.54,0.217,61
jt305_186.datx,C,32.52,7727,35207,0.0,0.0,7760,50,jt305,82.317,101.067,0.0,4.771,15740,27259,83.484,2.258,2.377,83.235,2.261,0.133,62
jt305_189.datx,C,33.18,7614,35273,0.0,0.0,7670,50,jt305,83.796,102.686,0.0,4.802,15740,27259,85.056,2.22,0.865,84.804,2.201,0.117,63
jt305_192.datx,C,33.84,7516,35348,0.0,0.0,7584,50,jt305,84.173,103.332,0.0,4.832,15740,27259,85.628,2.233,3.162,86.441,2.267,0.141,64
jt305_195.datx,C,34.5,7422,35427,0.0,0.0,7497,50,jt305,86.073,106.115,0.0,4.862,15740,27259,87.719,2.161,2.464,87.914,2.383,0.124,65
jt305_198.datx,C,35.16,7325,35517,0.0,0.0,7404,50,jt305,87.596,107.822,-0.001,4.895,15740,27259,89.349,2.112,3.287,89.375,2.364,0.129,66
jt305_201.datx,C,35.82,7203,35573,0.0,0.0,7315,50,jt305,89.696,109.442,0.0,4.925,15740,27259,91.522,2.139,1.69,90.85,2.405,0.119,67
jt305_204.datx,C,36.48,7104,35660,0.0,0.0,7222,50,jt305,90.726,110.715,0.0,4.958,15740,27259,92.637,2.087,1.611,92.557,2.371,0.107,68
jt305_207.datx,C,37.15,6993,35735,0.0,0.0,7129,50,jt305,91.696,112.075,0.0,4.99,15740,27259,93.704,2.057,2.539,94.236,2.442,0.123,69
jt305_210.datx,C,37.81,6890,35797,0.0,2.0,7046,50,jt305,93.377,113.758,0.0,5.019,15740,27259,95.384,1.992,3.353,95.906,2.487,0.127,70
jt305_213.datx,C,38.47,6776,35879,0.0,0.0,6948,50,jt305,95.593,115.577,0.0,5.053,15740,27259,97.604,1.99,2.799,97.467,2.598,0.089,71
jt305_216.datx,C,39.13,6661,35949,0.0,0.0,6856,50,jt305,97.429,117.344,0.0,5.085,15740,27259,99.455,1.912,2.389,99.196,2.735,0.072,72
jt305_219.datx,C,39.79,6542,36022,0.0,0.0,6760,50,jt305,98.992,118.728,-0.01,5.118,15740,27259,101.038,1.898,2.116,101.042,2.751,0.074,73
jt305_222.datx,C,40.45,6404,36100,0.0,0.0,6652,50,jt305,100.396,120.525,0.0,5.156,15740,27259,102.436,1.833,3.5,102.883,2.703,0.066,74
jt305_225.datx,C,41.12,6258,36122,0.0,0.0,6568,50,jt305,102.763,123.151,0.0,5.185,15740,27259,104.752,1.803,2.81,104.496,2.542,0.13,75
jt305_228.datx,C,41.78,6119,36350,0.0,-8.0,6384,50,jt305,104.509,146.256,-8.1,5.249,15740,27259,106.611,1.819,2.534,105.83,2.146,0.26,76
jt305_231.datx,C,42.44,5972,36322,0.0,0.0,6325,50,jt305,106.271,126.254,0.0,5.269,15740,27259,108.289,1.796,0.673,107.305,2.006,0.241,77
jt305_234.datx,C,43.01,663,29312,92.0,0.0,8175,50,jt305,106.762,128.312,0.003,4.974,15740,27259,108.676,2.148,0.155,108.533,1.736,0.261,78
jt305_237.datx,C,43.75,5738,36482,0.0,0.0,6128,50,jt305,106.747,127.534,0.0,5.338,15740,27259,108.789,1.966,3.838,110.562,2.325,0.322,79
jt305_240.datx,C,44.41,5601,36560,0.0,0.0,6020,50,jt305,109.267,130.111,0.0,5.375,15740,27259,111.335,1.934,3.584,112.063,2.51,0.426,80
jt305_243.datx,C,45.07,5468,36640,0.0,0.0,5914,50,jt305,111.646,132.547,0.0,5.412,15740,27259,113.711,1.956,4.142,114.044,4.136,0.179,81
jt305_246.datx,C,45.73,5339,36717,0.0,0.0,5811,50,jt305,114.411,135.168,0.0,5.448,15740,27259,116.454,1.96,5.173,116.325,3.716,0.264,82
jt305_249.datx,C,46.44,5993,37674,0.0,0.0,5659,50,jt305,118.156,138.351,0.0,5.5,15740,27259,120.09,1.976,0.762,118.652,3.127,0.445,83
jt305_252.datx,C,47.14,5901,37385,13.0,0.0,5758,50,jt305,118.532,139.09,0.006,5.466,15740,27259,120.624,2.03,2.664,121.14,3.075,0.421,84
jt305_255.datx,C,47.84,5289,37073,8.0,0.0,5608,50,jt305,120.474,140.694,0.006,5.518,15740,27259,122.494,2.012,5.062,123.41,2.97,0.403,85
jt305_258.datx,C,48.54,4416,36860,0.0,0.0,5278,50,jt305,124.197,143.96,0.0,5.633,15740,27259,126.038,2.082,2.504,125.278,3.272,0.267,86
jt305_261.datx,C,49.24,3651,36196,0.0,0.0,5227,50,jt305,125.951,145.593,0.0,5.65,15740,27259,127.793,2.109,2.352,127.198,2.684,0.401,87
jt305_264.datx,C,49.94,2736,35443,0.0,0.0,5146,50,jt305,127.66,147.199,0.0,5.678,15740,27259,129.444,2.172,1.225,129.044,1.957,0.133,88
jt305_267.datx,C,50.7,6397,39212,0.0,0.0,5092,50,jt305,128.647,147.628,0.0,5.697,15740,27259,130.366,2.192,2.014,130.963,2.393,0.357,89
jt305_270.datx,C,51.44,6116,39307,0.0,0.0,4904,50,jt305,130.108,149.41,0.0,5.762,15740,27259,131.87,2.368,4.75,132.608,2.407,0.349,90
jt305_273.datx,C,52.19,5622,38997,0.0,0.0,4812,50,jt305,133.72,152.107,0.0,5.794,15740,27259,135.425,2.277,0.675,134.303,2.564,0.315,91
jt305_276.datx,C,52.94,5601,38587,18.0,0.0,5007,50,jt305,134.251,150.963,0.006,5.727,15740,27259,135.931,2.063,2.669,136.522,2.923,0.358,92
jt305_279.datx,C,53.69,5185,38780,1.0,0.0,4702,50,jt305,136.457,152.746,0.006,5.833,15740,27259,137.931,1.977,4.197,138.864,2.959,0.335,93
jt305_282.datx,C,54.74,4140,38166,-1.0,-1.0,4487,50,jt305,140.79,156.775,-1.0,5.907,15740,27259,142.33,2.24,2.878,141.986,3.48,0.121,94
jt305_285.datx,C,55.66,6466,40843,0.0,0.0,4311,50,jt305,143.359,158.952,0.0,5.968,15740,27259,144.986,2.174,3.787,145.147,3.529,0.106,95
jt305_288.datx,C,56.58,6515,41064,0.0,0.0,4225,50,jt305,146.854,162.601,0.0,5.998,15740,27259,148.481,2.392,3.338,148.155,3.115,0.168,96
jt305_291.datx,C,57.51,6019,40956,0.0,0.0,4031,50,jt305,149.782,165.849,0.0,6.066,15740,27259,151.56,2.604,2.01,150.841,2.872,0.203,97
jt305_294.datx,C,58.43,6111,41084,0.0,0.0,4013,50,jt305,151.729,167.367,0.0,6.072,15740,27259,153.417,2.608,2.553,153.676,2.767,0.154,98
jt305_297.datx,C,59.35,6037,41334,0.0,0.0,3851,50,jt305,153.959,169.748,0.0,6.128,15740,27259,155.774,2.735,3.651,156.15,2.633,0.16,99
jt305_300.datx,C,60.28,5651,40769,12.0,0.0,3941,50,jt305,157.617,172.145,0.007,6.097,15740,27259,159.151,2.543,1.849,158.619,2.817,0.136,100
jt305_303.datx,C,61.2,5826,40790,27.5,0.0,4018,50,jt305,159.488,173.75,0.007,6.07,15740,27259,160.861,2.542,3.279,161.309,2.911,0.146,101
jt305_306.datx,C,62.13,5652,40367,55.0,0.0,4142,50,jt305,161.83,176.03,0.007,6.027,15740,27259,163.898,2.725,3.209,164.167,3.005,0.172,102
jt305_309.datx,C,63.06,3581,39808,0.0,0.0,3386,50,jt305,165.157,179.242,0.0,6.29,15740,27259,166.873,2.856,3.445,166.831,3.168,0.079,103
jt305_312.datx,C,63.98,3304,39803,0.0,0.0,3250,50,jt305,168.26,181.928,0.0,6.337,15740,27259,170.054,2.816,2.579,169.833,3.198,0.087,104
jt305_315.datx,C,64.9,2628,39311,0.0,0.0,3158,50,jt305,170.769,184.825,0.0,6.369,15740,27259,172.439,2.667,3.745,172.536,2.915,0.181,105
jt305_318.datx,C,65.83,2387,39421,0.0,0.0,2983,50,jt305,173.988,187.741,0.0,6.43,15740,27259,175.901,2.77,1.643,175.061,2.58,0.191,106
jt305_321.datx,C,66.75,1486,38862,0.0,0.0,2812,50,jt305,175.323,189.05,0.0,6.489,15740,27259,177.42,2.826,2.242,176.997,1.955,0.324,107
jt305_324.datx,C,67.68,546,38163,0.0,0.0,2691,50,jt305,177.42,191.22,-0.11,6.531,15740,27259,179.495,2.787,0.426,178.832,1.473,0.267,108
jt305_327.datx,C,68.7,3815,41048,17.0,0.0,2883,50,jt305,178.396,192.035,0.009,6.464,15740,27259,179.932,2.728,1.143,180.047,1.146,0.239,109
jt305_330.datx,C,69.73,2641,40518,0.0,0.0,2561,50,jt305,179.144,193.518,0.0,6.576,15740,27259,181.105,2.66,3.04,181.755,2.091,0.548,110
jt305_333.datx,C,70.76,2466,40660,0.0,0.0,2403,50,jt305,182.054,196.264,0.0,6.631,15740,27259,184.227,2.723,0.494,183.355,1.766,0.735,111
jt305_336.datx,C,71.79,1487,40091,0.0,0.0,2198,50,jt305,182.334,196.66,0.0,6.702,15740,27259,184.735,2.727,0.877,184.872,0.697,0.11,112
jt305_339.datx,C,72.91,4168,42981,0.0,0.0,2093,50,jt305,183.342,197.837,0.0,6.739,15740,27259,185.724,2.631,1.815,186.137,1.508,0.179,113
jt305_342.datx,C,73.87,4054,43093,0.0,0.0,1980,50,jt305,185.138,199.427,0.0,6.778,15740,27259,187.467,2.64,1.876,187.417,1.629,0.125,114
jt305_345.datx,C,74.83,3854,43202,0.0,0.0,1826,50,jt305,186.915,201.198,0.0,6.831,15740,27259,189.265,2.566,1.113,189.175,1.834,0.139,115
jt305_348.datx,C,75.79,3798,43305,0.0,0.0,1746,50,jt305,188.035,202.508,0.0,6.859,15740,27259,190.334,2.555,2.871,191.091,2.031,0.166,116
jt305_351.datx,C,76.75,3580,43415,0.0,0.0,1582,50,jt305,190.832,205.312,0.0,6.916,15740,27259,193.092,2.579,2.303,193.18,2.317,0.166,117
jt305_354.datx,C,77.71,3546,43515,0.0,0.0,1515,50,jt305,193.139,207.369,0.0,6.939,15740,27259,195.303,2.502,2.711,195.406,2.596,0.074,118
jt305_357.datx,C,78.67,3261,43613,0.0,0.0,1324,50,jt305,195.795,210.185,0.0,7.006,15740,27259,197.905,2.577,1.023,197.177,1.972,0.274,119
jt305_360.datx,C,79.91,3250,43716,0.5,0.0,1267,50,jt305,197.094,211.612,0.009,7.026,15740,27259,199.172,2.528,2.188,199.66,1.649,0.179,120
jt305_363.datx,C,80.87,3068,43804,0.0,0.0,1132,50,jt305,199.232,213.645,0.0,7.072,15740,27259,201.272,2.497,1.796,201.128,1.933,0.061,121
jt305_366.datx,C,81.83,3025,43892,0.0,0.0,1066,50,jt305,200.969,215.19,0.0,7.095,15740,27259,202.998,2.414,1.861,202.986,1.934,0.035,122
jt305_369.datx,C,82.79,2877,44004,0.0,0.0,936,50,jt305,202.833,217.017,0.0,7.14,15740,27259,204.784,2.468,1.995,204.94,1.984,0.062,123
jt305_372.datx,C,83.75,2515,44117,-2.0,-2.0,699,50,jt305,205.023,218.71,-2.0,7.223,15740,27259,206.701,2.523,2.343,206.837,2.047,0.045,124
jt305_375.datx,C,84.71,2664,44209,0.0,0.0,727,50,jt305,207.11,220.801,0.0,7.213,15740,27259,208.949,2.403,1.871,208.922,2.223,0.081,125
jt305_378.datx,C,85.67,2441,44280,0.0,0.0,580,50,jt305,208.995,222.623,0.0,7.264,15740,27259,210.747,2.476,2.799,210.963,2.191,0.091,126
jt305_381.datx,C,86.63,2164,44338,0.0,0.0,413,50,jt305,212.009,225.407,0.0,7.322,15740,27259,213.434,2.663,1.611,213.067,2.164,0.155,127
jt305_384.datx,C,87.6,2167,44395,0.0,0.0,386,50,jt305,213.526,226.865,0.0,7.331,15740,27259,214.982,2.64,NaN,215.172,2.204,0.343,128
jt305_D1.datx,D,88.06,717,42611,0.0,0.0,553,50,jt305,221.318,240.225,0.0,7.273,15740,27259,226.07,4.251,NaN,NaN,NaN,NaN,1
jt305_D2.datx,D,163.08,700,12341,0.0,0.0,15679,10,jt305,378.251,404.983,-4.259,10.105,20348,22651,379.92,12.296,NaN,NaN,NaN,NaN,2
jt305_E1.datx,E,88.26,880,41059,0.0,0.0,1410,50,jt305,214.9,233.387,0.0,6.976,15740,27259,217.088,4.596,NaN,NaN,NaN,NaN,1
jt305_E2.datx,E,163.49,869,11468,0.0,0.0,16200,10,jt305,256.278,269.3,-0.317,9.2,20348,22651,259.873,3.765,NaN,NaN,NaN,NaN,2
jt305_F1.datx,F,88.48,697,43194,0.0,0.0,251,50,jt305,212.929,231.411,0.0,7.378,15740,27259,218.037,5.821,NaN,NaN,NaN,NaN,1
jt305_F2.datx,F,163.57,510,12181,0.0,0.0,15664,10,jt305,270.994,286.168,-0.136,10.131,20348,22651,274.209,6.321,NaN,NaN,NaN,NaN,2
jt305_G1.datx,G,163.67,726,11812,0.0,0.0,15957,50,jt305,267.456,273.426,-0.011,1.925,15740,27259,213.84,61.41,NaN,NaN,NaN,NaN,1
jt305_G2.datx,G,212.99,518,13168,0.0,0.0,15175,10,jt305,261.002,283.879,0.0,10.981,20348,22651,265.433,6.223,NaN,NaN,NaN,NaN,2
jt305_H1.datx,H,163.74,840,11362,0.0,0.0,16239,10,jt305,259.761,261.996,-0.194,9.133,20348,22651,259.129,1.613,NaN,NaN,NaN,NaN,1
jt305_H2.datx,H,213.08,400,12069,0.0,0.0,15665,10,jt305,252.472,271.802,-0.0,10.129,20348,22651,253.868,11.706,NaN,NaN,NaN,NaN,2
jt305_I1.datx,I,163.81,742,10977,0.0,0.0,16382,10,jt305,249.021,266.103,-1.58,8.884,20348,22651,250.029,9.965,NaN,NaN,NaN,NaN,1
jt305_I2.datx,I,213.17,549,11949,0.0,0.0,15800,10,jt305,248.467,262.897,-3.928,9.895,20348,22651,248.039,11.691,NaN,NaN,NaN,NaN,2
jt305_J1.datx,J,213.29,777,13995,0.0,0.0,14891,10,jt305,324.373,333.272,-1.42,11.474,20348,22651,323.43,5.456,NaN,NaN,NaN,NaN,1
jt305_K1.datx,K,213.37,563,13816,0.0,0.0,14873,10,jt305,299.05,316.89,-3.418,11.504,20348,22651,301.991,8.319,NaN,NaN,NaN,NaN,1
jt305_L1.datx,L,213.47,432,14465,0.0,0.0,14483,10,jt305,309.169,315.946,-0.694,12.181,20348,22651,311.976,2.226,NaN,NaN,NaN,NaN,1
pyeast_001.datx,A,0.36,5337,27356,0.0,0.0,3740,50,gob33,1.641,3.705,-0.279,3.823,8990,20509,1.236,0.27,2.869,1.415,0.246,0.339,1
pyeast_004.datx,A,0.69,5357,27362,0.0,0.0,3747,50,gob33,2.665,4.059,-0.284,3.82,8990,20509,2.192,0.383,-2.805,1.521,0.139,0.248,2
pyeast_007.datx,A,1.02,5375,27353,0.6,0.2,3761,50,gob33,1.249,3.467,-0.53,3.816,8990,20509,1.258,0.213,-0.141,1.567,0.298,0.206,3
pyeast_010.datx,A,1.36,5387,27389,0.6,0.4,3749,50,gob33,1.049,3.982,-0.3,3.82,8990,20509,1.211,0.29,1.543,1.649,0.217,0.166,4
pyeast_013.datx,A,1.69,5389,27395,1.0,0.3,3747,50,gob33,1.887,4.582,0.019,3.821,8990,20509,1.724,0.269,1.129,1.866,0.543,0.23,5
pyeast_016.datx,A,2.02,5378,27400,0.8,0.0,3739,50,gob33,2.23,4.414,-0.39,3.823,8990,20509,2.101,0.266,-1.576,2.17,0.728,0.216,6
pyeast_019.datx,A,2.36,5385,27422,0.9,0.3,3731,50,gob33,1.768,5.112,-0.102,3.826,8990,20509,1.575,0.255,2.582,2.493,0.931,0.23,7
pyeast_022.datx,A,2.69,5379,27421,0.7,0.2,3729,50,gob33,2.679,5.432,-0.269,3.827,8990,20509,2.435,0.337,-2.017,2.708,1.163,0.179,8
pyeast_025.datx,A,3.03,5368,27423,0.4,0.6,3722,50,gob33,1.812,6.036,-0.258,3.829,8990,20509,1.761,0.296,6.934,2.978,1.127,0.183,9
pyeast_028.datx,A,3.36,5363,27422,0.4,0.2,3720,50,gob33,4.222,6.192,-0.175,3.83,8990,20509,4.072,0.401,0.715,3.287,1.056,0.185,10
pyeast_031.datx,A,3.69,5351,27435,1.3,0.3,3708,50,gob33,4.61,6.578,-0.117,3.834,8990,20509,4.31,0.439,1.426,3.571,1.007,0.185,11
pyeast_034.datx,A,4.03,5345,27445,1.5,0.0,3700,50,gob33,5.048,7.055,0.0,3.837,8990,20509,4.787,0.446,-0.612,3.891,1.045,0.222,12
pyeast_037.datx,A,4.38,5343,27449,1.5,0.0,3697,50,gob33,4.897,7.161,-0.253,3.838,8990,20509,4.573,0.469,-0.579,4.178,0.778,0.216,13
pyeast_040.datx,A,4.79,5323,27467,1.5,0.0,3678,50,gob33,4.769,7.858,-0.133,3.844,8990,20509,4.332,0.516,1.119,4.605,0.793,0.21,14
pyeast_043.datx,A,5.21,5323,27476,2.0,0.0,3673,50,gob33,5.427,8.788,0.001,3.846,8990,20509,4.8,0.789,0.735,5.021,0.542,0.111,15
pyeast_046.datx,A,5.63,5312,27483,1.5,0.0,3664,50,gob33,5.761,9.516,-0.094,3.849,8990,20509,5.106,0.677,-0.509,5.046,0.336,0.164,16
pyeast_049.datx,A,6.04,5286,27491,2.0,0.0,3647,50,gob33,5.639,10.227,0.001,3.855,8990,20509,4.894,0.923,3.565,5.015,0.154,0.235,17
pyeast_052.datx,A,6.46,5275,27511,2.0,0.0,3632,50,gob33,7.628,11.492,0.001,3.86,8990,20509,6.379,1.072,-0.73,5.273,0.367,0.278,18
pyeast_055.datx,A,6.88,5261,27523,4.0,0.0,3619,50,gob33,7.556,12.764,0.001,3.865,8990,20509,6.075,1.144,-3.583,5.442,0.272,0.274,19
pyeast_058.datx,A,7.29,5242,27533,4.0,0.0,3604,50,gob33,6.099,13.186,0.001,3.87,8990,20509,4.578,1.261,-0.439,5.641,0.327,0.279,20
pyeast_061.datx,A,7.71,5226,27547,4.0,0.0,3589,50,gob33,6.016,14.292,-0.065,3.875,8990,20509,4.395,1.078,6.008,5.603,0.08,0.314,21
pyeast_064.datx,A,8.13,5205,27559,4.0,0.0,3573,50,gob33,8.947,15.859,0.002,3.881,8990,20509,6.898,1.341,-2.495,6.016,0.418,0.412,22
pyeast_067.datx,A,8.55,5181,27580,4.0,0.0,3550,50,gob33,8.24,16.808,0.002,3.889,8990,20509,5.856,1.304,1.767,6.053,0.601,0.385,23
pyeast_070.datx,A,8.96,5165,27591,4.5,0.0,3537,50,gob33,8.682,18.233,0.002,3.893,8990,20509,6.591,1.443,-4.382,6.134,0.727,0.362,24
pyeast_073.datx,A,9.38,5138,27615,5.5,0.0,3511,50,gob33,7.105,19.761,0.003,3.902,8990,20509,4.765,1.532,9.211,6.498,0.692,0.36,25
pyeast_076.datx,A,9.8,5115,27634,6.5,0.0,3490,50,gob33,11.17,22.124,0.003,3.91,8990,20509,8.608,1.65,-4.573,6.985,0.635,0.348,26
pyeast_079.datx,A,10.21,5090,27657,7.5,0.0,3466,50,gob33,9.235,23.642,0.004,3.918,8990,20509,6.702,1.636,0.268,7.291,1.045,0.33,27
pyeast_082.datx,A,10.63,5057,27670,7.0,0.0,3443,50,gob33,9.48,25.674,0.001,3.926,8990,20509,6.814,1.769,2.503,7.729,1.159,0.328,28
pyeast_085.datx,A,11.05,5035,27687,7.5,0.0,3424,50,gob33,10.559,27.513,0.002,3.933,8990,20509,7.86,1.904,2.184,8.272,1.529,0.321,29
pyeast_088.datx,A,11.46,5009,27715,7.5,0.0,3397,50,gob33,11.709,30.045,0.002,3.942,8990,20509,8.77,2.058,2.13,9.255,1.683,0.369,30
pyeast_091.datx,A,11.88,4993,27749,7.5,0.0,3372,50,gob33,12.946,32.487,0.002,3.951,8990,20509,9.657,2.206,0.339,10.032,2.568,0.264,31
pyeast_094.datx,A,12.3,4957,27767,8.0,0.0,3345,50,gob33,12.952,35.019,0.003,3.96,8990,20509,9.798,2.423,4.011,11.099,2.907,0.229,32
pyeast_097.datx,A,12.71,4923,27791,8.5,0.0,3316,50,gob33,14.391,38.193,0.003,3.97,8990,20509,11.467,2.62,5.143,12.111,2.825,0.25,33
pyeast_100.datx,A,13.13,4898,27826,8.5,0.0,3286,50,gob33,16.859,41.289,0.002,3.981,8990,20509,13.616,2.811,4.755,13.244,2.921,0.241,34
pyeast_103.datx,A,13.55,4871,27855,8.5,0.0,3258,50,gob33,19.065,44.685,0.001,3.99,8990,20509,15.597,3.077,1.717,14.397,2.972,0.235,35
pyeast_106.datx,A,13.97,4840,27893,9.0,0.0,3223,50,gob33,19.834,47.708,0.002,4.002,8990,20509,16.313,3.628,-0.881,15.862,3.372,0.307,36
pyeast_109.datx,A,14.38,4815,27923,9.5,0.0,3196,50,gob33,19.531,51.417,0.002,4.012,8990,20509,15.945,3.835,5.012,17.317,3.281,0.3,37
pyeast_112.datx,A,14.8,4779,27956,9.0,0.0,3161,50,gob33,21.628,55.644,0.002,4.024,8990,20509,18.033,4.186,2.696,19.064,3.694,0.416,38
pyeast_115.datx,A,15.22,4750,27977,8.5,0.0,3136,50,gob33,23.523,60.162,0.001,4.032,8990,20509,19.157,4.629,8.802,20.641,4.005,0.409,39
pyeast_118.datx,A,15.63,4697,28003,8.5,0.0,3097,50,gob33,27.091,65.541,0.0,4.046,8990,20509,22.834,4.965,0.102,22.286,4.553,0.337,40
pyeast_121.datx,A,16.05,4657,28050,8.5,0.0,3053,50,gob33,27.107,71.862,0.003,4.061,8990,20509,22.876,5.454,10.376,23.959,4.816,0.252,41
pyeast_124.datx,A,16.47,4610,28088,8.5,0.0,3011,50,gob33,31.509,78.276,0.002,4.076,8990,20509,27.205,5.751,1.476,26.106,5.021,0.277,42
pyeast_127.datx,A,16.89,4558,28107,10.0,0.0,2975,50,gob33,32.234,83.189,0.002,4.088,8990,20509,27.822,6.494,6.132,28.024,4.871,0.303,43
pyeast_130.datx,A,17.3,4516,28154,5.0,0.0,2931,50,gob33,34.91,90.042,0.001,4.104,8990,20509,30.381,6.755,2.43,30.27,4.916,0.312,44
pyeast_133.datx,A,17.72,4465,28206,1.0,0.0,2879,50,gob33,35.998,96.417,0.002,4.122,8990,20509,31.393,7.125,9.244,32.419,5.34,0.317,45
pyeast_136.datx,A,18.14,4424,28262,3.0,0.0,2831,50,gob33,39.15,103.412,0.007,4.139,8990,20509,35.281,7.839,-0.004,35.12,5.779,0.451,46
pyeast_139.datx,A,18.56,4393,28313,3.0,0.0,2790,50,gob33,38.662,106.759,0.003,4.153,8990,20509,35.279,8.303,9.709,37.574,6.478,0.398,47
pyeast_142.datx,A,18.99,4315,28320,3.0,0.0,2747,50,gob33,42.224,113.344,0.001,4.168,8990,20509,39.443,8.618,6.708,40.906,7.668,0.639,48
pyeast_145.datx,A,19.43,4255,28382,5.0,0.0,2686,50,gob33,44.139,120.631,0.002,4.189,8990,20509,42.451,9.054,11.237,44.63,8.894,0.655,49
pyeast_148.datx,A,19.88,4190,28436,0.0,0.0,2627,50,gob33,48.969,127.846,-0.001,4.209,8990,20509,47.482,8.733,5.828,48.724,9.728,0.622,50
pyeast_151.datx,A,20.33,4130,28486,0.0,0.0,2572,50,gob33,49.911,133.795,0.0,4.229,8990,20509,50.102,9.106,18.379,52.66,10.306,0.411,51
pyeast_154.datx,A,20.78,4062,28545,0.0,0.0,2508,50,gob33,57.724,141.823,0.0,4.251,8990,20509,58.342,8.912,10.912,57.041,10.286,0.413,52
pyeast_157.datx,A,21.23,3999,28588,0.0,0.0,2455,50,gob33,61.559,148.355,0.0,4.269,8990,20509,63.234,8.735,9.854,61.212,9.984,0.492,53
pyeast_160.datx,A,21.68,3936,28637,0.0,0.0,2399,50,gob33,65.384,154.435,-0.01,4.288,8990,20509,67.668,8.759,5.527,65.757,9.769,0.478,54
pyeast_163.datx,A,22.13,3861,28690,0.0,0.0,2335,50,gob33,67.456,160.612,0.0,4.311,8990,20509,70.146,8.719,9.773,70.193,9.6,0.466,55
pyeast_166.datx,A,22.58,3795,28736,0.0,0.0,2279,50,gob33,71.357,166.179,0.0,4.33,8990,20509,74.544,8.683,5.545,74.536,8.671,0.285,56
pyeast_169.datx,A,23.03,3740,28765,0.0,0.0,2237,50,gob33,73.351,169.525,0.0,4.345,8990,20509,77.033,8.754,13.864,78.347,8.351,0.285,57
pyeast_172.datx,A,23.47,3666,28809,1.0,0.0,2178,50,gob33,79.098,179.576,0.001,4.365,8990,20509,83.249,8.743,9.388,82.1,8.328,0.365,58
pyeast_175.datx,A,23.95,3611,28859,0.0,0.0,2126,50,gob33,83.298,182.877,0.0,4.383,8990,20509,87.698,8.977,4.17,86.061,8.506,0.345,59
pyeast_178.datx,A,24.46,3535,28914,0.0,0.0,2060,50,gob33,84.852,186.077,-0.064,4.406,8990,20509,89.829,9.079,7.891,89.802,7.735,0.492,60
pyeast_181.datx,A,24.97,3464,28955,0.0,1.0,2004,50,gob33,88.635,190.215,0.0,4.426,8990,20509,93.862,9.384,10.406,93.769,7.552,0.468,61
pyeast_184.datx,A,25.48,3405,29002,0.0,-2.0,1951,50,gob33,93.654,201.424,-2.107,4.444,8990,20509,99.204,9.11,0.652,97.933,7.233,0.475,62
pyeast_187.datx,A,25.99,3347,29045,0.0,4.0,1901,50,gob33,93.937,200.44,0.0,4.462,8990,20509,99.538,9.258,11.459,101.676,7.719,0.44,63
pyeast_190.datx,A,26.51,3280,29051,3.0,6.0,1864,50,gob33,99.579,209.93,3.0,4.474,8990,20509,105.401,9.211,8.939,105.766,7.929,0.456,64
pyeast_193.datx,A,27.02,3214,29158,0.0,0.0,1778,50,gob33,103.743,221.874,-1.666,4.504,8990,20509,109.989,9.242,7.671,110.774,9.439,0.926,65
pyeast_196.datx,A,27.53,3147,29185,0.0,4.0,1731,50,gob33,107.703,227.601,-0.684,4.521,8990,20509,113.914,9.221,8.915,115.773,11.129,0.709,66
pyeast_199.datx,A,28.04,3071,29227,0.0,0.0,1672,50,gob33,112.037,234.775,-0.139,4.541,8990,20509,118.481,9.325,20.25,121.387,11.425,0.674,67
pyeast_202.datx,A,28.56,2996,29268,15.0,0.0,1614,50,gob33,122.256,238.434,-0.003,4.561,8990,20509,128.864,9.814,10.545,125.889,10.168,1.194,68
pyeast_205.datx,A,29.13,4664,31061,-4.0,0.0,1551,50,gob33,128.282,248.644,-4.0,4.583,8990,20509,134.863,9.475,9.181,130.775,8.789,1.391,69
