file,replicate,time,border_l,border_r,offset_l,offest_r,displacement,zoom,strain,mid_height,max_height,min_height,width,hL,hR,avg_height,std_height,forward_change,loess_height,local_slope
jt305_099.datx,C,15.7475,10919,33126,0.0,0.0,10396,50,jt305,18.14622069777397,43.16207989421673,0.0,3.85540572,15740,27259,19.91726608474014,2.0662807303806816,3.3622690275561298,19.851045306771283,3.7541975583458154
jt305_102.datx,C,16.3191666666667,10826,33202,0.0,0.0,10312,50,jt305,19.886812641780125,44.63514914219559,0.0,3.8847475000000005,15740,27259,21.83936321215984,2.09468845059503,4.484875562685745,21.982118464697717,3.8904728394041754
jt305_105.datx,C,16.8908333333333,10727,33282,0.0,0.0,10222,50,jt305,22.405184358187398,46.53221994922933,-0.041702919039380504,3.9158254800000005,15740,27259,24.403217075494897,1.9899576505918823,3.647183142902744,24.29345749092847,4.0122125902894545
jt305_108.datx,C,17.4630555555556,10626,33368,0.0,0.0,10129,50,jt305,24.560244766453252,47.923359962722316,0.0,3.94829242,15740,27259,26.49021631837841,1.835662008015238,4.222504931323502,26.568070218340523,3.9329917593565256
jt305_111.datx,C,18.0347222222222,10506,33452,0.0,0.0,10027,50,jt305,27.020857358449575,49.745001963809045,0.0,3.9837109,15740,27259,28.9040816374514,1.7067750371052988,3.3694672841015154,28.78679015673568,3.967900225256855
jt305_114.datx,C,18.6052777777778,10388,33537,0.0,0.0,9925,50,jt305,29.037791820472194,50.991042892230325,0.0,4.01895576,15740,27259,30.82654991565836,1.6432798453388402,5.686531222365959,31.11894624035284,4.478102072115924
jt305_117.datx,C,19.1769444444444,10272,33616,0.0,0.0,9828,50,jt305,32.31825617636059,53.45130735438215,0.0,4.05281166,15740,27259,34.077350264443844,1.6193771250529165,4.3177822017043095,33.89545311702436,4.8678440788717126
jt305_120.datx,C,19.7491666666667,10158,33684,0.0,0.0,9737,50,jt305,34.8811561497605,55.32776263507185,0.0,4.0844105,15740,27259,36.54808119097498,1.6058052580382498,5.274775972265245,36.67257659542164,4.896840380589431
jt305_123.datx,C,20.3213888888889,10039,33775,0.0,0.0,9632,50,jt305,38.03866701462175,58.253770411181904,0.0,4.120870699999999,15740,27259,39.566425219548876,1.570583845700116,4.930251757894033,39.52392362558777,4.92796187229434
jt305_126.datx,C,20.8941666666667,9918,33842,0.0,0.0,9538,50,jt305,40.99280406690741,60.61496828926829,0.0,4.15351126,15740,27259,42.3903638653205,1.6119055188141442,4.1049849968083825,42.28895237568,4.607802641306229
jt305_129.datx,C,21.4663888888889,9795,33924,0.0,0.0,9435,50,jt305,43.4880209844232,63.16094154757229,0.0,4.18910336,15740,27259,44.73932750238299,1.5891051948182815,4.68129872878642,44.81817373885382,4.371962400014908
jt305_132.datx,C,22.0369444444444,9679,34016,0.0,0.0,9331,50,jt305,46.264749688562006,65.8092246003871,0.0,4.2252163199999995,15740,27259,47.41026849930699,1.6186610905222196,3.648718637614862,47.27681513365383,4.216095681888525
jt305_135.datx,C,22.6086111111111,9577,34079,0.0,0.0,9249,50,jt305,48.46430146221974,67.95860128282948,0.0,4.25386362,15740,27259,49.49611932047693,1.6453204312403111,4.747361086333727,49.63978219213241,4.186883907899066
jt305_138.datx,C,23.1797222222222,9482,34138,0.0,0.0,9172,50,jt305,51.300510497996584,70.69904752112052,-4.665541200665757e-5,4.2806011,15740,27259,52.20738998533859,1.6788458191101387,3.602779386568122,52.05944405271579,4.1445956591686794
jt305_141.datx,C,23.7513888888889,9383,34203,0.0,0.0,9090,50,jt305,53.47678343089865,72.6483889504234,0.0,4.30907478,15740,27259,54.26697886799349,1.7692808415536325,4.393144427110167,54.37140273973913,4.046215712849808
jt305_144.datx,C,24.3230555555556,9278,34277,0.0,0.0,9000,50,jt305,56.0796209747823,74.92982097666027,0.0,4.34015276,15740,27259,56.77839309882495,1.822546395539752,3.7405668990250454,56.692510776767456,4.050331014779793
jt305_147.datx,C,24.8947222222222,9168,34347,0.0,0.0,8910,50,jt305,58.32816899968384,76.57470595691848,0.0,4.37140436,15740,27259,58.91675050943401,1.909869595937197,4.361495350810164,58.99744684451309,4.069359390814924
jt305_150.datx,C,25.4652777777778,9066,34439,0.0,0.0,8813,50,jt305,60.84836655719482,79.39502198795162,0.0,4.4050866399999995,15740,27259,61.40522591236867,1.9333749874773898,3.898387926557872,61.327373303894056,4.469867861305126
jt305_153.datx,C,26.0375,8966,34507,0.0,0.0,8729,50,jt305,63.12368905076801,81.24366825283141,0.0,4.4342548,15740,27259,63.63597011478782,2.0250227193213184,7.970241995427089,64.17852587153263,5.061012034431549
jt305_156.datx,C,26.6086111111111,8857,34572,0.0,63.0,8642,50,jt305,67.74118597769848,133.27619187188247,0.0,4.46446468,15740,27259,68.18786387662051,1.9200761136945326,-1.3413802159535766,67.02340718536146,3.162914272830477
jt305_159.datx,C,27.1836111111111,8756,34638,0.0,-22.0,8559,50,jt305,67.09414668082172,83.15525293580868,-21.995631128247624,4.49345922,15740,27259,67.4165702524472,2.0610866594466946,1.2160839132070789,67.7574822303707,1.130594436425696
jt305_162.datx,C,27.7558333333333,8645,34705,0.0,7.0,8470,50,jt305,67.69942803726008,85.34461577753973,0.0,4.52436358,15740,27259,68.11244049167122,2.3539229770685064,4.141943401317924,68.4547446363735,2.491301116813176
jt305_165.datx,C,28.3280555555556,8549,34739,0.0,-6.0,8405,50,jt305,70.03586911693856,86.96714802284623,-5.995967828275752,4.54693418,15740,27259,70.48255254909236,2.259449837415418,4.752983586558424,70.56225483016784,3.771820900509084
jt305_168.datx,C,28.8986111111111,8438,34904,0.0,-6.0,8267,50,jt305,72.62322136297007,88.99734989943317,-5.996856997830037,4.5948533,15740,27259,73.19439373986738,2.2079207746167375,0.8341965398635025,72.69999639344604,3.037325039397487
jt305_171.datx,C,29.4713888888889,8317,34868,0.0,9.0,8224,50,jt305,73.02414355525252,90.6143787488727,0.0,4.609611,15740,27259,73.67220298020032,2.4110818913109178,3.9455341584966113,74.06591874603195,2.836268242589526
jt305_174.datx,C,30.0436111111111,8179,34938,0.0,-9.0,8120,50,jt305,75.29352843559536,92.58727408251798,-8.995528488925629,4.645723960000001,15740,27259,75.92992530422886,2.3677287278129957,4.57999754415288,75.99985562061893,3.73768404524796
jt305_177.datx,C,30.6158333333333,8055,34997,0.0,11.0,8029,50,jt305,77.81554295641763,95.06182194663779,0.0,4.67749642,15740,27259,78.55070167671623,2.373277790780883,2.6343170458750147,78.26680927542833,3.607894063858126
jt305_180.datx,C,31.1886111111111,7956,35049,0.0,1.0,7953,50,jt305,79.24894966061765,96.5053762319294,0.0,4.703713039999999,15740,27259,80.0595799402147,2.2992848406213438,3.408526228857633,80.1784244883714,3.1353393376423355
jt305_183.datx,C,31.8513888888889,7846,35131,0.0,0.0,7857,50,jt305,81.37419334864535,99.84941065175371,0.0,4.73704808,15740,27259,82.3186753796743,2.1928278555406737,1.7525664991699121,82.07878784618626,2.5688160187805664
jt305_186.datx,C,32.5163888888889,7727,35207,0.0,0.0,7760,50,jt305,82.31727800674707,101.06734900573065,0.0,4.77090398,15740,27259,83.4841321016223,2.2582640056679963,2.3769881872632346,83.58938960749902,2.0754489457053182
jt305_189.datx,C,33.1775,7614,35273,0.0,0.0,7670,50,jt305,83.79587479461406,102.68645028791434,0.0,4.80198196,15740,27259,85.05558540320186,2.219543251474664,0.8653101086406466,84.82632451916905,1.7862452502026827
jt305_192.datx,C,33.8391666666667,7516,35348,0.0,0.0,7584,50,jt305,84.17300270211126,103.33183617155373,0.0,4.83201822,15740,27259,85.62813225841911,2.2330253827131226,3.162204135846364,85.96354277342243,2.0925260415998537
jt305_195.datx,C,34.5002777777778,7422,35427,0.0,0.0,7497,50,jt305,86.07346605864223,106.11544970654359,0.0,4.86205448,15740,27259,87.71870054822861,2.160707141704479,2.4636473872392504,87.60350074436263,2.668375426523255
jt305_198.datx,C,35.1619444444444,7325,35517,0.0,0.0,7404,50,jt305,87.5960692648041,107.8216557101805,-0.0008573664090363309,4.89452142,15740,27259,89.3488139027851,2.1119973593896093,3.287116883083038,89.47703105052454,2.786842004732719
jt305_201.datx,C,35.8230555555556,7203,35573,0.0,0.0,7315,50,jt305,89.6959688316092,109.44194716392303,0.0,4.925425779999999,15740,27259,91.5219633977125,2.139100661150274,1.689680684088676,91.29302956493265,2.399779561675359
jt305_204.datx,C,36.4830555555555,7104,35660,0.0,0.0,7222,50,jt305,90.72641341239432,110.71533426781752,0.0,4.9577191,15740,27259,92.63715264921086,2.087167190156362,1.6114631273727884,92.62983747609391,1.8990534106598034
jt305_207.datx,C,37.1452777777778,6993,35735,0.0,0.0,7129,50,jt305,91.69594850931026,112.0754611677512,0.0,4.99001242,15740,27259,93.70429934244896,2.057399282516091,2.538939957932992,93.83062579564948,2.1621950261057066
jt305_210.datx,C,37.8069444444444,6890,35797,0.0,2.0,7046,50,jt305,93.37691016952886,113.75765679750111,0.0,5.01865972,15740,27259,95.38423128128112,1.991839004315534,3.3525423313565628,95.4965096280915,2.8008797446351252
jt305_213.datx,C,38.4691666666667,6776,35879,0.0,0.0,6948,50,jt305,95.5930481745745,115.57668491595541,0.0,5.052689239999999,15740,27259,97.6043593140464,1.989824869778366,2.7986914855156004,97.52427407349498,2.9558849639584395
jt305_216.datx,C,39.1302777777778,6661,35949,0.0,0.0,6856,50,jt305,97.42897581174839,117.3441581713414,0.0,5.08480894,15740,27259,99.45460535169279,1.9122788107606625,2.3893158670963035,99.40159004067175,2.621618014557896
jt305_219.datx,C,39.7930555555556,6542,36022,0.0,0.0,6760,50,jt305,98.99210400551237,118.72843478003779,-0.010289442911016522,5.11814398,15740,27259,101.03819081249611,1.8978851189259518,2.1160633862364393,100.99440233578682,2.4289657214303872
jt305_222.datx,C,40.4536111111111,6404,36100,0.0,0.0,6652,50,jt305,100.39633811190288,120.52461877638052,0.0,5.1556459,15740,27259,102.43596823818218,1.833035336941486,3.500066262238594,102.63603025636144,2.7674873630772368
jt305_225.datx,C,41.1152777777778,6258,36122,0.0,0.0,6568,50,jt305,102.76254449548287,123.15111150891971,0.0,5.18481406,15740,27259,104.75184541503016,1.802959476551232,2.810251810473238,104.64894315080622,2.9925308685426444
jt305_228.datx,C,41.7769444444444,6119,36350,0.0,-8.0,6384,50,jt305,104.50880149229488,146.25613293316565,-8.099604651219124,5.2485326,15740,27259,106.61129536295978,1.8191475317556602,2.533967565912787,106.58342654520138,2.5368315043037626
jt305_231.datx,C,42.4391666666667,5972,36322,0.0,0.0,6325,50,jt305,106.2705350148135,126.25362427741493,0.0,5.269193380000001,15740,27259,108.28934499549777,1.7956255130022871,0.6730573095411335,108.004949936137,1.5536183136286041
jt305_234.datx,C,43.0130555555556,663,29312,92.0,0.0,8175,50,jt305,106.76224556523812,128.31171997533238,0.003196839174052002,4.97386576,15740,27259,108.67560510702889,2.148488431640803,0.15542906208628482,108.59425722323323,0.9771822358813154
jt305_237.datx,C,43.7452777777778,5738,36482,0.0,0.0,6128,50,jt305,106.74675807083258,127.53388700172945,0.0,5.33759966,15740,27259,108.78941372026762,1.965995811249626,3.838062064336135,109.27758942375613,1.9817933318025638
jt305_240.datx,C,44.4086111111111,5601,36560,0.0,0.0,6020,50,jt305,109.26725169211568,130.11066828883122,0.0,5.37492796,15740,27259,111.33532822294379,1.9337544337861323,3.5838182046657074,111.27427805091727,3.4582652962691185
jt305_243.datx,C,45.0713888888889,5468,36640,0.0,0.0,5914,50,jt305,111.64572848779062,132.54676037867466,0.0,5.41190902,15740,27259,113.71060328859174,1.9561545056782528,4.142486541787922,113.79532218385195,4.004035573382225
jt305_246.datx,C,45.7336111111111,5339,36717,0.0,0.0,5811,50,jt305,114.41128600179218,135.1680756184105,0.0,5.447674739999999,15740,27259,116.45384993182012,1.9597789173061027,5.173449148071861,116.62605556215208,4.1636503689611715
jt305_249.datx,C,46.4363888888889,5993,37674,0.0,0.0,5659,50,jt305,118.1563429946109,138.35139326950593,0.0,5.500281599999999,15740,27259,120.0896350275485,1.976240374900265,0.7619969438587153,119.41533274756416,3.0624655483585173
jt305_252.datx,C,47.1375,5901,37385,13.0,0.0,5758,50,jt305,118.53176241459369,139.0895261429141,0.006040547537850216,5.46607846,15740,27259,120.62387955152055,2.0298615902158583,2.663507187350398,120.91936296344042,2.3806067977282908
jt305_255.datx,C,47.8397222222222,5289,37073,8.0,0.0,5608,50,jt305,120.47405159038681,140.6940826937098,0.005989230481645791,5.51816446,15740,27259,122.49425348752654,2.0121247963565745,5.062315267342541,122.8562572739684,3.4238635419640673
jt305_258.datx,C,48.5397222222222,4416,36860,0.0,0.0,5278,50,jt305,124.1974077377854,143.9596780810025,0.0,5.6327536600000006,15740,27259,126.03787417466633,2.081910451783047,2.5040139362121776,125.62907755720104,3.5029507087831036
jt305_261.datx,C,49.2408333333333,3651,36196,0.0,0.0,5227,50,jt305,125.95139492752787,145.59250362120292,0.0,5.650289279999999,15740,27259,127.79346616772172,2.1094693456434497,2.35193164623935,127.78060193589982,2.5811107966285363
jt305_264.datx,C,49.9425,2736,35443,0.0,0.0,5146,50,jt305,127.66028048721637,147.19866202048797,0.0,5.67841572,15740,27259,129.44373820616642,2.1719427552419344,1.224822636653914,129.25713079160585,1.8842483293632029
jt305_267.datx,C,50.6952777777778,6397,39212,0.0,0.0,5092,50,jt305,128.64741346033406,147.6284616558587,0.0,5.6971666800000005,15740,27259,130.3657574687587,2.192205179954732,2.0137802886027307,130.47984862326626,2.001381655708485
jt305_270.datx,C,51.4425,6116,39307,0.0,0.0,4904,50,jt305,130.10782828708398,149.40964134639944,0.0,5.7624478,15740,27259,131.8704988510757,2.368339381578019,4.750306820293046,132.32647780677794,2.905823014376523
jt305_273.datx,C,52.1908333333333,5622,38997,0.0,0.0,4812,50,jt305,133.72014088387368,152.10715486167464,0.0,5.7943938799999986,15740,27259,135.4253117882615,2.2771622495605213,0.675104272274297,134.6672109441277,2.534053769654463
jt305_276.datx,C,52.9397222222222,5601,38587,18.0,0.0,5007,50,jt305,134.25099125624547,150.96251739928994,0.0059190464453422464,5.7268557,15740,27259,135.93088987660914,2.0629635128425683,2.668594480207017,136.3409710787351,2.5040052188651885
jt305_279.datx,C,53.6891666666667,5185,38780,1.0,0.0,4702,50,jt305,136.45712485596232,152.7459541043827,0.005950854952970985,5.83259028,15740,27259,137.93085318427555,1.9768411813425706,4.196561509589889,138.26521291400184,2.975102563160732
jt305_282.datx,C,54.7375,4140,38166,-1.0,-1.0,4487,50,jt305,140.79028425398792,156.77480190142523,-1.0,5.907420500000001,15740,27259,142.33024850016213,2.2396087091894885,2.8782667402722635,142.06946964382564,3.5105291367584357
jt305_285.datx,C,55.6602777777778,6466,40843,0.0,0.0,4311,50,jt305,143.35864415768447,158.95199749794483,0.0,5.96836112,15740,27259,144.98624908660233,2.17363721390128,3.787167623465115,145.18767814032879,3.4109853883092
jt305_288.datx,C,56.5830555555556,6515,41064,0.0,0.0,4225,50,jt305,146.8541963302887,162.60051376170668,0.0,5.998223759999999,15740,27259,148.4809632102555,2.392494117453318,3.3382449695297534,148.39516184532596,3.334138760282599
jt305_291.datx,C,57.5052777777778,6019,40956,0.0,0.0,4031,50,jt305,149.78187622442783,165.8488102867559,0.0,6.06558832,15740,27259,151.5595669043773,2.6044605500957902,2.00997342861626,151.2979504415087,2.771265179315776
jt305_294.datx,C,58.4291666666667,6111,41084,0.0,0.0,4013,50,jt305,151.7285791159302,167.36740947983708,0.0,6.071838639999999,15740,27259,153.4165590220378,2.6077370305148344,2.553130535500966,153.52512141321122,2.520040332604907
jt305_297.datx,C,59.3525,6037,41334,0.0,0.0,3851,50,jt305,153.95870205589745,169.748268665895,0.0,6.128091520000001,15740,27259,155.77394954981693,2.7349319542681827,3.6509750016207687,155.9994090873132,2.8719107407692945
jt305_300.datx,C,60.2775,5651,40769,12.0,0.0,3941,50,jt305,157.6166560085112,172.14458773139995,0.007273778821399901,6.097013540000001,15740,27259,159.15110142631616,2.5426560800992783,1.8487202892629648,158.7770137608434,2.7822528623400444
jt305_303.datx,C,61.2025,5826,40790,27.5,0.0,4018,50,jt305,159.48844255304357,173.7496186411372,0.006503457832877757,6.07027606,15740,27259,160.8611676938844,2.542429439301027,3.2789072424883217,161.15679252636914,2.733758622490825
jt305_306.datx,C,62.1286111111111,5652,40367,55.0,0.0,4142,50,jt305,161.83028979492155,176.03033680705994,0.0067806447950715665,6.02704468,15740,27259,163.89780012345548,2.725416592734215,3.208738021036169,163.871108196358,3.1270459293968145
jt305_309.datx,C,63.0558333333333,3581,39808,0.0,0.0,3386,50,jt305,165.1569759014783,179.24208450458536,0.0,6.289558119999999,15740,27259,166.8730133218495,2.855781736136182,3.445399391460271,166.9267117485914,3.24826360136214
jt305_312.datx,C,63.9791666666667,3304,39803,0.0,0.0,3250,50,jt305,168.26025982094507,181.9281756690616,0.0,6.33678276,15740,27259,170.0542654266314,2.8163963772720297,2.5793184412189385,169.87299615593423,3.1037457709001615
jt305_315.datx,C,64.9036111111111,2628,39311,0.0,0.0,3158,50,jt305,170.7685094241242,184.82523640449654,0.0,6.36872884,15740,27259,172.43870203006924,2.6668786734578993,3.745205540527523,172.6905445533879,3.0409029789933584
jt305_318.datx,C,65.8280555555556,2387,39421,0.0,0.0,2983,50,jt305,173.98766055141095,187.74095104891967,0.0,6.42966946,15740,27259,175.90093648531263,2.7698939932256437,1.6425718433878902,175.45481392428061,2.6143424964328688
jt305_321.datx,C,66.7530555555556,1486,38862,0.0,0.0,2812,50,jt305,175.3226807000974,189.05002719853292,0.0,6.489047500000001,15740,27259,177.42031544044644,2.82552586941027,2.241643589416615,177.56393320767597,1.9701251928083252
jt305_324.datx,C,67.6786111111111,546,38163,0.0,0.0,2691,50,jt305,177.41994744037584,191.21953508318984,-0.11018506690015784,6.53088992,15740,27259,179.49508111820634,2.787464933725483,0.4262159156782289,179.07787956542995,1.3300552660103904
jt305_327.datx,C,68.7047222222222,3815,41048,17.0,0.0,2883,50,jt305,178.39645574636597,192.0345875914354,0.00868274261665647,6.464219840000001,15740,27259,179.93242600501617,2.728045138382822,1.1425252359521254,180.08566256698938,1.1603444096776627
jt305_330.datx,C,69.7313888888889,2641,40518,0.0,0.0,2561,50,jt305,179.1436311784164,193.51829505691785,0.0,6.57603112,15740,27259,181.10541858059372,2.6599106426405217,3.0404486675767584,181.54415649441773,1.7620742625516073
jt305_333.datx,C,70.7580555555556,2466,40660,0.0,0.0,2403,50,jt305,182.05432355513403,196.26382418577123,0.0,6.63106866,15740,27259,184.22694587930596,2.723104833656075,0.49434872788253287,183.6253533820202,1.6284077512956685
jt305_336.datx,C,71.7858333333333,1487,40091,0.0,0.0,2198,50,jt305,182.3344269155823,196.6602325116619,0.0,6.70225286,15740,27259,184.7350265162963,2.726701556381218,0.8765275967968896,184.84072186768788,1.029726542338949
jt305_339.datx,C,72.9136111111111,4168,42981,0.0,0.0,2093,50,jt305,183.34152120490762,197.83740697645408,0.0,6.738539439999999,15740,27259,185.7235548615728,2.63086424751527,1.8149477937856238,185.93161622576037,1.3346129482923175
jt305_342.datx,C,73.8741666666667,4054,43093,0.0,0.0,1980,50,jt305,185.13776935637725,199.4267259042499,0.0,6.77777756,15740,27259,187.46691304793697,2.63964132173779,1.875571529759991,187.48103058317605,1.643105210531104
jt305_345.datx,C,74.8330555555556,3854,43202,0.0,0.0,1826,50,jt305,186.91502939752172,201.19803577481434,0.0,6.83142614,15740,27259,189.2653777481402,2.565869790132065,1.1132640670729794,189.08337662820398,1.677944864559322
jt305_348.datx,C,75.7930555555556,3798,43305,0.0,0.0,1746,50,jt305,188.03476244805643,202.50816490796933,0.0,6.859031720000001,15740,27259,190.33411125253025,2.5548373521745407,2.870634840920696,190.70315405743568,2.010875061395865
jt305_351.datx,C,76.7536111111111,3580,43415,0.0,0.0,1582,50,jt305,190.8317093583537,205.3117057053896,0.0,6.9159790800000005,15740,27259,193.0915154969478,2.5793226306771504,2.302607032760155,192.94915882601603,2.448731626052165
jt305_354.datx,C,77.7141666666667,3546,43515,0.0,0.0,1515,50,jt305,193.13922206616917,207.36912067683443,0.0,6.93924416,15740,27259,195.30329747452697,2.5018491946507755,2.711444935196389,195.40589940139847,2.396211619308417
jt305_357.datx,C,78.6736111111111,3261,43613,0.0,0.0,1324,50,jt305,195.79503043690784,210.18483929444847,0.0,7.00574062,15740,27259,197.90477825401805,2.5774724740521844,1.022984533888348,197.54816883565707,1.9249819846734795
jt305_360.datx,C,79.9125,3250,43716,0.5,0.0,1267,50,jt305,197.0944410445445,211.61174192695034,0.008858227341988822,7.025533300000001,15740,27259,199.1721424265575,2.528487654326713,2.187676620025366,199.429274630678,1.6772723683921242
jt305_363.datx,C,80.8725,3068,43804,0.0,0.0,1132,50,jt305,199.23182170557993,213.6452573278475,0.0,7.072410700000001,15740,27259,201.27231198178188,2.496846446412009,1.7964556232254225,201.17258998483368,1.869338709634576
jt305_366.datx,C,81.8330555555556,3025,43892,0.0,0.0,1066,50,jt305,200.96853656856183,215.1903394683577,0.0,7.09515492,15740,27259,202.99790741098016,2.4135907202562867,1.8606923464896796,203.01008558977657,1.8926154102038595
jt305_369.datx,C,82.7930555555556,2877,44004,0.0,0.0,936,50,jt305,202.83271672365663,217.01714943005572,0.0,7.14029612,15740,27259,204.78417206361024,2.468303212945862,1.9947508607270803,204.80824706903417,1.9554865174148972
jt305_372.datx,C,83.7541666666667,2515,44117,-2.0,-2.0,699,50,jt305,205.02326657393496,218.70999058354573,-2.0,7.2227656200000006,15740,27259,206.7013492797535,2.5234093608097257,2.342582363251306,206.77501452922613,2.1092478330595554
jt305_375.datx,C,84.7136111111111,2664,44209,0.0,0.0,727,50,jt305,207.110454495647,220.80115342370482,0.0,7.21286928,15740,27259,208.9489269138284,2.4029320910942698,1.8709768879327449,208.84259797990367,2.1634312219445917
jt305_378.datx,C,85.6747222222222,2441,44280,0.0,0.0,580,50,jt305,208.99476905932534,222.6230613435073,0.0,7.26391356,15740,27259,210.7471435894526,2.475997900983972,2.799030658454397,210.96416726482465,2.238944203317743
jt305_381.datx,C,86.6347222222222,2164,44338,0.0,0.0,413,50,jt305,212.0088476543351,225.40712647916735,0.0,7.32207626,15740,27259,213.4342130215688,2.6627652014232677,1.6107541765668991,213.08624137935357,2.159446238474345
jt305_384.datx,C,87.5958333333333,2167,44395,0.0,0.0,386,50,jt305,213.52637000193863,226.86521583190915,0.0,7.33145174,15740,27259,214.98232675793588,2.6398465497683645,NaN,215.15221016551678,2.1484444323306207
jt305_D1.datx,D,88.0613888888889,717,42611,0.0,0.0,553,50,jt305,221.3181241849561,240.22508799860952,0.0,7.27346266,15740,27259,226.0697646591168,4.25068060030502,NaN,NaN,NaN
jt305_D2.datx,D,163.075833333333,700,12341,0.0,0.0,15679,10,jt305,378.25133397038735,404.98322036586615,-4.258764341404458,10.104683999999999,20348,22651,379.92029199665427,12.296016849514565,NaN,NaN,NaN
jt305_E1.datx,E,88.2613888888889,880,41059,0.0,0.0,1410,50,jt305,214.89988269931928,233.38731819834356,0.0,6.97570436,15740,27259,217.08846370857282,4.596465447854393,NaN,NaN,NaN
jt305_E2.datx,E,163.491388888889,869,11468,0.0,0.0,16200,10,jt305,256.278039797362,269.29981034564844,-0.31717284491605824,9.2001238,20348,22651,259.8728014635201,3.7648476681488092,NaN,NaN,NaN
jt305_F1.datx,F,88.4780555555556,697,43194,0.0,0.0,251,50,jt305,212.92932841285074,231.41098461211368,0.0,7.37815552,15740,27259,218.0367647855705,5.8206084539962175,NaN,NaN,NaN
jt305_F2.datx,F,163.5725,510,12181,0.0,0.0,15664,10,jt305,270.9940292421452,286.1680943438223,-0.13600800431959215,10.130726999999998,20348,22651,274.20919005696555,6.320962732150081,NaN,NaN,NaN
jt305_G1.datx,G,163.673055555556,726,11812,0.0,0.0,15957,50,jt305,267.4561197016992,273.4257572246788,-0.010521472759137396,1.9245777000000002,15740,27259,213.84001089079095,61.409773559449455,NaN,NaN,NaN
jt305_G2.datx,G,212.988055555556,518,13168,0.0,0.0,15175,10,jt305,261.0019843440459,283.87877890058735,0.0,10.980596900000002,20348,22651,265.43346797973635,6.222500039399535,NaN,NaN,NaN
jt305_H1.datx,H,163.741388888889,840,11362,0.0,0.0,16239,10,jt305,259.761343243561,261.9958735557884,-0.19362909624396707,9.1332801,20348,22651,259.12919219496325,1.6132693286725066,NaN,NaN,NaN
jt305_H2.datx,H,213.081388888889,400,12069,0.0,0.0,15665,10,jt305,252.47191588783244,271.80173515217393,-0.0002027700284088496,10.1289908,20348,22651,253.8675227018461,11.705662468704023,NaN,NaN,NaN
jt305_I1.datx,I,163.810277777778,742,10977,0.0,0.0,16382,10,jt305,249.02078162278121,266.1033274366673,-1.5803733392822323,8.884135400000002,20348,22651,250.02938930243863,9.96543769360588,NaN,NaN,NaN
jt305_I2.datx,I,213.168611111111,549,11949,0.0,0.0,15800,10,jt305,248.46709742166058,262.8972351996417,-3.928455440149264,9.8954719,20348,22651,248.0394276850201,11.691282766536592,NaN,NaN,NaN
jt305_J1.datx,J,213.2875,777,13995,0.0,0.0,14891,10,jt305,324.37290519015005,333.27201711741145,-1.4201396248245146,11.4736777,20348,22651,323.43025444547,5.455951835553811,NaN,NaN,NaN
jt305_K1.datx,K,213.371388888889,563,13816,0.0,0.0,14873,10,jt305,299.0499886307298,316.8896238329835,-3.418349836298148,11.504061199999999,20348,22651,301.99079211618977,8.31901770728145,NaN,NaN,NaN
jt305_L1.datx,L,213.469722222222,432,14465,0.0,0.0,14483,10,jt305,309.16909739537004,315.9464611348303,-0.694289333980123,12.181179199999999,20348,22651,311.9758415874506,2.2260449215959515,NaN,NaN,NaN
pyeast_001.datx,A,0.356944444444444,5337,27356,0.0,0.0,3740,50,gob33,1.6412125871320313,3.7049761350972403,-0.27904771308385534,3.8227651600000003,8990,20509,1.2356431149794305,0.2695950892830885,2.8685497482667075,1.5058911281192253,0.021891835574121554
pyeast_004.datx,A,0.690277777777778,5357,27362,0.0,0.0,3747,50,gob33,2.6649215356083005,4.0590354375999596,-0.28393175744713517,3.82033448,8990,20509,2.1918263644016682,0.38330812868539355,-2.8054581785759,1.5220445621333505,0.08393291734043684
pyeast_007.datx,A,1.02305555555556,5375,27353,0.6,0.2,3761,50,gob33,1.2488572962320177,3.466635665965441,-0.5297421425493667,3.81564674,8990,20509,1.258232226086676,0.2133369720608852,-0.141200160360137,1.5636466855439437,0.1595907073915659
pyeast_010.datx,A,1.35805555555556,5387,27389,0.6,0.4,3749,50,gob33,1.0485253397164342,3.9824904631605023,-0.2998062393780856,3.8198136199999997,8990,20509,1.2109301723660302,0.289508612751702,1.5430699206695202,1.612124808113569,0.012480217645630676
pyeast_013.datx,A,1.69083333333333,5389,27395,1.0,0.3,3747,50,gob33,1.8871248458926857,4.581856525022886,0.019472629559459165,3.8205081,8990,20509,1.724429551522153,0.26881948801122313,1.129417589309438,1.6347356439290754,0.319836642365503
pyeast_016.datx,A,2.02416666666667,5378,27400,0.8,0.0,3739,50,gob33,2.23017305225585,4.414025942227454,-0.3903179444714624,3.8232860200000003,8990,20509,2.100902081291973,0.26567803901010256,-1.5761253938647852,1.8066812469832827,0.5913379600410062
pyeast_019.datx,A,2.35805555555556,5385,27422,0.9,0.3,3731,50,gob33,1.7684282780610374,5.112268582823162,-0.10219096866057953,3.8258903200000005,8990,20509,1.574651324784896,0.2553089121186111,2.5818382732751237,1.9682393764230603,0.24186459187833687
pyeast_022.datx,A,2.69138888888889,5379,27421,0.7,0.2,3729,50,gob33,2.678821671754122,5.431500498041714,-0.26933530948736006,3.82675842,8990,20509,2.4352640825432617,0.3371423774716825,-2.0166359392490554,2.2107625680683043,1.5884074909345314
